segment,env_step,gradient_step,elapsed_s,eval_seconds,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
0,540200,33450,9672.189,325.647,39.492882,27.793015,0.61203,0.02044,8.964937,8.964937,8.964937,8.964937,0.025279,5e-06,0.015407,4.282279,0.015574,-4.265503,58.835106,0.976299,0.86453,93.018921,93.531937,0.916303,15360.0,1.086768,90.972336,90.771446,1.539628,1008.0,14995.958984,1024.0,1024.0,128.795166,499200,64.0,1999.3
0,541000,33500,9685.966,325.647,34.793858,23.859997,0.619678,0.02044,8.371675,8.371675,8.371675,8.371675,0.026777,5e-06,0.023726,5.451497,0.011234,-5.437115,59.163162,0.97631,0.785459,93.961334,94.334137,0.664617,15360.0,0.919053,93.201408,92.951843,1.36797,1008.0,14996.126953,1024.0,1024.0,156.644379,500000,64.0,1999.3
0,541800,33550,9699.738,325.647,41.516842,28.645819,0.646152,0.02044,9.826334,9.826334,9.826334,9.826334,0.027912,5e-06,0.014075,5.698667,0.013068,-5.686067,59.517853,0.976304,1.022905,77.515419,77.704872,0.777805,15360.0,1.194935,76.916519,76.208084,1.59652,1008.0,14996.033203,1024.0,1024.0,171.835648,499800,64.0,1999.3
0,542600,33600,9713.588,325.647,31.474075,21.891613,0.599268,0.02044,7.13339,7.13339,7.131298,7.131298,0.021434,5e-06,0.005748,5.169212,0.009387,-5.174206,59.963863,0.976304,0.823441,90.889496,90.990776,0.562865,15360.0,0.956114,89.860634,89.495865,1.189005,1008.0,14996.023438,1024.0,1024.0,149.987396,499600,64.0,1999.3
0,543400,33650,9727.354,325.647,32.282417,21.36754,0.6736,0.02044,8.090069,8.090069,8.089914,8.089914,0.030252,5e-06,0.007595,5.653605,0.009353,-5.653006,60.223072,0.976306,0.977318,80.133781,80.294441,0.563269,15360.0,1.122829,79.247246,79.064827,1.168906,1008.0,14996.0625,1024.0,1024.0,143.11731,499400,64.0,1999.3
0,544200,33700,9741.197,325.647,33.271572,22.690601,0.622237,0.02044,7.889068,7.889068,7.889068,7.889068,0.027001,5e-06,0.022015,5.692602,0.012362,-5.689959,60.599148,0.976292,0.924889,87.485001,87.896034,0.749113,15360.0,1.044714,86.658287,87.168442,1.429622,1008.0,14995.841797,1024.0,1024.0,175.51918,499200,64.0,1999.3
0,545000,33750,9754.959,325.647,39.973869,27.288158,0.622384,0.02044,9.804359,9.804359,9.804359,9.804359,0.02939,5e-06,0.014165,5.118944,0.013362,-5.125643,60.974682,0.976308,0.938145,88.381012,88.647316,0.81475,15360.0,1.019278,87.641273,87.418892,1.433489,1008.0,14996.086914,1024.0,1024.0,172.120071,500000,64.0,1999.3
0,545800,33800,9768.712,325.647,34.828106,23.986067,0.633579,0.02044,8.108713,8.108713,8.108713,8.108713,0.025491,5e-06,0.012499,4.778563,0.011449,-4.796881,61.228127,0.976302,0.93254,90.664314,90.949387,0.700985,15360.0,1.077978,89.497185,89.427025,1.229272,1008.0,14995.998047,1024.0,1024.0,163.337097,499800,64.0,1999.3
0,546600,33850,9782.489,325.647,39.059002,26.691345,0.609034,0.02044,9.475636,9.475636,9.475431,9.475431,0.028489,5e-06,0.018544,5.183987,0.011526,-5.191934,61.514328,0.976306,0.971447,88.243431,88.694756,0.709014,15360.0,1.083308,86.937111,87.307648,1.32081,1008.0,14996.067383,1024.0,1024.0,197.239059,499600,64.0,1999.3
0,547400,33900,9796.343,325.647,34.05957,23.225986,0.632193,0.02044,8.0783,8.0783,8.0783,8.0783,0.026143,5e-06,0.029597,5.708321,0.010833,-5.682673,61.918377,0.976312,0.948731,95.86055,96.316315,0.670737,15360.0,1.054961,95.382172,96.165634,1.35038,1008.0,14996.150391,1024.0,1024.0,226.896759,499400,64.0,1999.3
0,548200,33950,9810.202,325.647,41.516151,29.717587,0.665347,0.02044,8.73114,8.73114,8.73114,8.73114,0.040643,5e-06,0.022101,5.316397,0.016822,-5.300089,62.292053,0.976313,1.102483,79.784317,80.447372,1.047888,15360.0,1.279792,78.162102,78.64241,1.8811,1008.0,14996.166016,1024.0,1024.0,181.296997,499200,64.0,1999.3
0,549000,34000,9823.977,325.647,36.339626,24.367966,0.619598,0.02044,9.013411,9.013411,9.013411,9.013411,0.027027,5e-06,0.020064,5.500459,0.012473,-5.495848,62.608562,0.976311,1.066809,88.379829,88.785095,0.780915,15360.0,1.099994,87.475098,87.39959,1.553662,1008.0,14996.130859,1024.0,1024.0,162.549866,500000,64.0,1999.3
0,549800,34050,9837.749,325.647,42.407845,28.6742,0.630698,0.02044,10.506344,10.506344,10.506344,10.506344,0.026277,5e-06,0.007509,5.282275,0.015915,-5.276173,62.960228,0.976328,1.154427,81.589752,82.076309,1.00201,15360.0,1.211964,80.098068,79.483803,1.789412,1008.0,14996.398438,1024.0,1024.0,171.255569,499800,64.0,1999.3
0,550600,34100,9877.772,341.199,39.280788,26.824936,0.569354,0.02044,9.460279,9.460279,9.458991,9.458991,0.022436,5e-06,0.012806,5.582899,0.011394,-5.582047,63.347057,0.976312,1.098993,85.091347,85.316788,0.721804,15360.0,1.15984,84.26107,83.855675,1.557191,1008.0,14996.147461,1024.0,1024.0,167.916092,499600,64.0,1999.3
0,551400,34150,9891.543,341.199,36.532425,23.968012,0.604814,0.02044,9.423892,9.423892,9.423892,9.423892,0.024209,5e-06,0.002221,6.171534,0.007447,-6.190492,63.846539,0.976315,1.202403,74.074715,74.147324,0.475496,15360.0,1.227506,73.558197,72.996552,1.105763,1008.0,14996.197266,1024.0,1024.0,190.568665,499400,64.0,1999.3
0,552200,34200,9905.395,341.199,36.160042,25.127594,0.648529,0.02044,8.014284,8.014284,8.012338,8.012338,0.030918,5e-06,0.018455,5.085718,0.017669,-5.08113,64.207695,0.976304,1.15944,91.832153,92.002258,1.134488,15360.0,1.232892,90.960022,90.733353,2.170899,1008.0,14996.035156,1024.0,1024.0,159.580322,499200,64.0,1999.3
0,553000,34250,9919.168,341.199,41.593704,28.470791,0.697602,0.02044,9.71378,9.71378,9.713465,9.713465,0.036047,5e-06,0.007506,5.869777,0.011854,-5.89874,64.64624,0.976307,1.295372,73.320839,73.494484,0.766313,15360.0,1.38944,72.620369,71.626625,1.85538,1008.0,14996.072266,1024.0,1024.0,196.427185,500000,64.0,1999.3
0,553800,34300,9932.854,341.199,31.000431,20.743578,0.589799,0.02044,7.380951,7.380951,7.378432,7.378432,0.018004,4e-06,0.017972,5.093061,0.011425,-5.102456,65.084755,0.976299,1.155673,89.35553,89.788185,0.743614,15360.0,1.179745,87.787971,87.523163,1.116995,1008.0,14995.946289,1024.0,1024.0,197.578369,499800,64.0,1999.3
0,554600,34350,9946.705,341.199,33.804111,22.315722,0.594085,0.02044,8.480441,8.480441,8.480441,8.480441,0.021324,5e-06,0.024301,5.662937,0.010876,-5.647844,65.524269,0.976294,1.184927,97.667389,98.049049,0.712658,15360.0,1.120495,96.653976,96.223442,1.147042,1008.0,14995.878906,1024.0,1024.0,207.971497,499600,64.0,1999.3
0,555400,34400,9960.564,341.199,37.858662,26.002995,0.641509,0.02044,8.69458,8.69458,8.69458,8.69458,0.036055,5e-06,0.023918,5.490917,0.011577,-5.504257,65.920212,0.97629,1.242522,98.06501,98.414162,0.763129,15360.0,1.210781,97.106514,97.788933,1.675727,1008.0,14995.820312,1024.0,1024.0,190.118546,499400,64.0,1999.3
0,556200,34450,9974.332,341.199,34.48904,22.82369,0.684744,0.02044,8.408989,8.408989,8.408989,8.408989,0.035708,5e-06,0.016668,6.026301,0.010457,-6.013598,66.328308,0.976307,1.301752,90.568413,90.797226,0.693579,15360.0,1.306185,90.008316,90.850609,1.592266,1008.0,14996.072266,1024.0,1024.0,165.068207,499200,64.0,1999.3
0,557000,34500,9988.203,341.199,33.032036,22.14827,0.645925,0.02044,7.811262,7.811262,7.811262,7.811262,0.028988,4e-06,0.01498,5.502887,0.010294,-5.514557,66.734695,0.97631,1.239022,94.383224,94.735359,0.686984,15360.0,1.236698,93.471344,93.465904,1.185825,1008.0,14996.126953,1024.0,1024.0,126.360924,500000,64.0,1999.3
0,557800,34550,10001.854,341.199,36.672222,25.142456,0.672294,0.02044,8.368036,8.368036,8.368036,8.368036,0.036696,5e-06,0.024763,5.340168,0.012121,-5.332463,67.222321,0.976319,1.24346,102.495201,102.956108,0.814808,15360.0,1.213227,101.578285,101.685181,1.439239,1008.0,14996.263672,1024.0,1024.0,132.82576,499800,64.0,1999.3
0,558600,34600,10015.695,341.199,34.397301,22.993612,0.608355,0.02044,8.27211,8.27211,8.27211,8.27211,0.020661,5e-06,0.014499,5.357043,0.014002,-5.354002,67.543625,0.976292,1.286596,82.615273,83.064049,0.94572,15360.0,1.24826,81.167801,81.152847,1.48402,1008.0,14995.845703,1024.0,1024.0,162.63797,499600,64.0,1999.3
0,559400,34650,10029.557,341.199,34.300495,23.414869,0.619498,0.02044,7.840752,7.840752,7.837893,7.837893,0.023043,5e-06,0.01843,5.436293,0.010207,-5.452256,67.853973,0.976314,1.262739,86.380035,86.713165,0.692599,15360.0,1.132308,84.957283,84.1035,1.262658,1008.0,14996.185547,1024.0,1024.0,213.456802,499400,64.0,1999.3
0,560200,34700,10043.355,341.199,39.608864,27.204685,0.668228,0.02044,9.146929,9.146929,9.146479,9.146479,0.038058,5e-06,0.014365,5.019431,0.013886,-5.041037,68.102783,0.976304,1.283709,98.765663,99.269341,0.945663,15360.0,1.186049,97.093422,97.043503,1.549032,1008.0,14996.023438,1024.0,1024.0,186.77504,499200,64.0,1999.3
0,561000,34750,10057.104,341.199,32.861568,21.609423,0.609345,0.02044,8.103597,8.103597,8.103597,8.103597,0.019854,4e-06,0.004997,6.249059,0.007361,-6.26821,68.455185,0.976311,1.314883,78.95977,79.036583,0.503865,15360.0,1.295075,78.266693,77.846062,0.835938,1008.0,14996.130859,1024.0,1024.0,184.177399,500000,64.0,1999.3
0,561800,34800,10070.854,341.199,39.980618,27.64772,0.599231,0.02044,9.039073,9.039073,9.038819,9.038819,0.022966,5e-06,0.018937,5.075201,0.016553,-5.074027,68.84993,0.97631,1.354558,97.120186,97.676193,1.139661,15360.0,1.32249,95.530441,95.345398,2.014292,1008.0,14996.125,1024.0,1024.0,163.548447,499800,64.0,1999.3
0,562600,34850,10084.715,341.199,36.57407,24.806732,0.616355,0.02044,8.537114,8.537114,8.537114,8.537114,0.023681,5e-06,0.001118,6.012508,0.00888,-6.034451,69.062752,0.976314,1.332833,79.805984,79.849159,0.613287,15360.0,1.35255,79.215897,78.457237,1.448396,1008.0,14996.179688,1024.0,1024.0,147.337677,499600,64.0,1999.3
0,563400,34900,10098.484,341.199,35.984062,24.552376,0.613699,0.02044,8.306922,8.306922,8.306922,8.306922,0.025864,4e-06,0.013647,5.109395,0.010783,-5.104035,69.395554,0.976302,1.286126,99.239128,99.508957,0.748281,15360.0,1.20054,98.037331,97.569664,1.559088,1008.0,14995.996094,1024.0,1024.0,171.519501,499400,64.0,1999.3
0,564200,34950,10112.239,341.199,37.662632,25.22765,0.778567,0.02044,8.97258,8.97258,8.97258,8.97258,0.051181,5e-06,0.009003,5.965088,0.010686,-5.969748,69.588318,0.976322,1.343885,83.149399,83.300331,0.743598,15360.0,1.377481,82.429062,82.047813,2.091423,1008.0,14996.304688,1024.0,1024.0,251.583755,499200,64.0,1999.3
0,565000,35000,10126.074,341.199,36.874748,24.999866,0.629335,0.02044,8.616463,8.616463,8.616463,8.616463,0.030227,4e-06,0.014407,5.352421,0.009389,-5.33723,69.878494,0.97631,1.331721,108.674828,108.896866,0.656092,15360.0,1.336241,107.786064,107.283844,1.529448,1008.0,14996.123047,1024.0,1024.0,179.244949,500000,64.0,1999.3
0,565800,35050,10139.733,341.199,36.599686,24.856293,0.619428,0.02044,8.523434,8.523434,8.523434,8.523434,0.025722,4e-06,0.013402,5.801059,0.009695,-5.818452,70.22126,0.976296,1.329111,92.182602,92.40535,0.680813,15360.0,1.284107,91.262276,91.024033,1.275631,1008.0,14995.902344,1024.0,1024.0,151.718948,499800,64.0,1999.3
0,566600,35100,10153.589,341.199,31.881689,21.852909,0.612245,0.02044,7.049764,7.049764,7.049358,7.049358,0.021304,5e-06,0.01764,5.349503,0.010899,-5.33931,70.539764,0.976302,1.262497,95.60273,96.062958,0.768794,15360.0,1.204054,94.008583,93.789612,1.163801,1008.0,14996.0,1024.0,1024.0,114.729866,499600,64.0,1999.3
0,567400,35150,10167.442,341.199,37.786404,26.24144,0.59313,0.02044,8.377237,8.377237,8.377237,8.377237,0.021311,5e-06,0.01154,5.060074,0.012115,-5.037777,70.917244,0.97631,1.314779,95.934105,96.290207,0.859164,15360.0,1.300384,94.386368,93.373512,1.935484,1008.0,14996.126953,1024.0,1024.0,149.067917,499400,64.0,1999.3
0,568200,35200,10181.21,341.199,35.814114,24.040501,0.633991,0.02044,8.578954,8.578954,8.578954,8.578954,0.031782,4e-06,0.017076,5.542918,0.010977,-5.532236,71.166649,0.976301,1.278973,108.665222,108.931976,0.781187,15360.0,1.287616,107.990997,107.989723,1.61517,1008.0,14995.981445,1024.0,1024.0,189.223984,499200,64.0,1999.3
0,569000,35250,10195.046,341.199,35.345482,23.933075,0.693002,0.02044,8.140981,8.140981,8.139593,8.139593,0.032726,4e-06,0.006587,5.402387,0.012604,-5.392539,71.461334,0.976302,1.335858,88.892044,89.237801,0.900713,15360.0,1.338126,86.952232,86.376274,1.8623,1008.0,14996.001953,1024.0,1024.0,181.692352,500000,64.0,1999.3
0,569800,35300,10208.695,341.199,38.216785,25.91585,0.651865,0.02044,8.973623,8.973623,8.973623,8.973623,0.032294,5e-06,0.006569,5.401006,0.013758,-5.419955,71.662086,0.976324,1.335415,85.284233,85.649323,0.985951,15360.0,1.38554,84.146919,83.103188,1.862655,1008.0,14996.332031,1024.0,1024.0,207.455963,499800,64.0,1999.3
0,570600,35350,10222.53,341.199,39.132919,26.25853,0.75105,0.02044,9.458715,9.458715,9.458715,9.458715,0.037683,4e-06,0.013639,5.717452,0.01082,-5.720961,71.974686,0.976295,1.306823,92.386559,92.805313,0.7788,15360.0,1.259501,91.145744,90.586098,1.315119,1008.0,14995.893555,1024.0,1024.0,200.034897,499600,64.0,1999.3
0,571400,35400,10236.318,341.199,38.954388,26.3288,0.635395,0.02044,9.341482,9.341482,9.341482,9.341482,0.031446,5e-06,0.009342,5.463312,0.010541,-5.459707,72.272095,0.976293,1.298789,91.931908,92.319992,0.761843,15360.0,1.286636,90.366455,89.492867,1.477941,1008.0,14995.855469,1024.0,1024.0,219.961823,499400,64.0,1999.3
0,572200,35450,10250.165,341.199,37.39286,25.503218,0.601949,0.02044,8.685051,8.685051,8.684725,8.684725,0.022684,5e-06,0.017927,5.414435,0.012075,-5.389007,72.557365,0.976317,1.303461,100.606163,100.904984,0.876121,15360.0,1.307704,99.166924,99.156876,2.035089,1008.0,14996.230469,1024.0,1024.0,149.857224,499200,64.0,1999.3
0,573000,35500,10263.948,341.199,36.749073,25.066925,0.762521,0.02044,8.403973,8.403973,8.401471,8.401471,0.047526,4e-06,0.023541,5.382072,0.010716,-5.399975,72.905594,0.976309,1.263522,105.920578,106.274284,0.78127,15360.0,1.225843,104.710136,104.54541,1.580267,1008.0,14996.111328,1024.0,1024.0,183.131958,500000,64.0,1999.3
0,573800,35550,10277.645,341.199,33.932655,22.579418,0.642389,0.02044,8.199919,8.199919,8.199919,8.199919,0.026704,5e-06,0.015965,5.814615,0.009009,-5.806601,73.185028,0.976328,1.289169,88.908104,89.262825,0.659327,15360.0,1.217886,87.694679,87.411858,1.101376,1008.0,14996.405273,1024.0,1024.0,133.638626,499800,64.0,1999.3
0,574600,35600,10291.505,341.199,31.290146,20.687628,0.627257,0.02044,7.57106,7.57106,7.570525,7.570525,0.023642,5e-06,0.011432,6.160273,0.006702,-6.155941,73.464844,0.976292,1.232408,92.583649,92.792992,0.492374,15360.0,1.276051,91.710258,90.788139,1.213821,1008.0,14995.844727,1024.0,1024.0,197.047974,499600,64.0,1999.3
0,575400,35650,10331.595,356.807,38.481575,26.835949,0.664362,0.02044,8.45731,8.45731,8.455366,8.455366,0.031246,5e-06,0.012933,5.54356,0.011742,-5.533165,73.59761,0.976291,1.266152,102.564812,102.754974,0.864173,15360.0,1.262339,101.436417,100.788193,1.86954,1008.0,14995.828125,1024.0,1024.0,176.965836,499400,64.0,1999.3
0,576200,35700,10345.422,356.807,31.412321,20.749372,0.641797,0.02044,7.625365,7.625365,7.624998,7.624998,0.0319,4e-06,0.01149,6.417147,0.0065,-6.421089,73.910843,0.976317,1.231469,93.743172,93.931335,0.48044,15360.0,1.232834,93.092422,93.09285,1.001969,1008.0,14996.230469,1024.0,1024.0,154.943832,499200,64.0,1999.3
0,577000,35750,10359.256,356.807,37.682415,25.859472,0.602407,0.02044,8.697165,8.697165,8.69591,8.69591,0.025378,4e-06,0.01139,5.732186,0.00897,-5.718452,74.14946,0.976298,1.242233,102.353302,102.488029,0.665112,15360.0,1.265291,101.325279,100.911659,1.368696,1008.0,14995.9375,1024.0,1024.0,156.868454,500000,64.0,1999.3
0,577800,35800,10372.915,356.807,40.590641,27.662231,0.675086,0.02044,9.562475,9.562475,9.562475,9.562475,0.0311,4e-06,0.001411,5.961238,0.009769,-5.959655,74.340118,0.976314,1.26019,81.457115,81.579857,0.726197,15360.0,1.508524,80.209167,78.585693,2.206493,1008.0,14996.177734,1024.0,1024.0,234.698807,499800,64.0,1999.3
0,578600,35850,10386.834,356.807,33.706802,21.757244,0.599127,0.02044,8.819258,8.819258,8.819258,8.819258,0.021799,4e-06,0.001585,6.533998,0.006222,-6.539631,74.547104,0.976308,1.246149,84.634689,84.747086,0.463858,15360.0,1.270243,83.799561,83.214241,0.982795,1008.0,14996.083984,1024.0,1024.0,159.313553,499600,64.0,1999.3
0,579400,35900,10400.63,356.807,34.432873,23.160744,0.618715,0.02044,8.228985,8.228985,8.224226,8.224226,0.023254,4e-06,0.00794,5.66878,0.009207,-5.673161,74.811264,0.976301,1.208249,93.649925,93.850456,0.68879,15360.0,1.216335,92.315704,91.743416,1.361515,1008.0,14995.986328,1024.0,1024.0,134.470474,499400,64.0,1999.3
0,580200,35950,10414.487,356.807,31.716288,21.276659,0.595856,0.02044,7.539394,7.539394,7.535588,7.535588,0.020599,4e-06,0.014361,5.875576,0.008292,-5.889929,75.109009,0.976296,1.172569,98.06842,98.372612,0.622803,15360.0,1.143566,96.548439,95.689758,1.35565,1008.0,14995.899414,1024.0,1024.0,155.660828,499200,64.0,1999.3
0,581000,36000,10428.233,356.807,42.251373,29.604736,0.593882,0.02044,9.437231,9.437231,9.436632,9.436632,0.022985,4e-06,0.016181,4.945372,0.013192,-4.942158,75.301682,0.9763,1.240659,98.422775,98.926483,0.99341,15360.0,1.315084,96.480415,94.685974,2.554454,1008.0,14995.973633,1024.0,1024.0,173.379501,500000,64.0,1999.3
0,581800,36050,10441.983,356.807,35.90958,24.443106,0.712315,0.02044,8.354898,8.354898,8.352931,8.352931,0.039829,4e-06,0.007867,5.668633,0.008304,-5.66421,75.539413,0.976291,1.174956,93.990486,94.206192,0.627298,15360.0,1.201685,92.775597,92.371651,1.322671,1008.0,14995.830078,1024.0,1024.0,200.545959,499800,64.0,1999.3
0,582600,36100,10455.787,356.807,36.459431,24.688833,0.651038,0.02044,8.691435,8.691435,8.691435,8.691435,0.031044,4e-06,0.014507,6.372677,0.007929,-6.377173,75.782532,0.976292,1.162931,98.520042,98.758339,0.600858,15360.0,1.20367,97.911865,97.881081,1.097162,1008.0,14995.845703,1024.0,1024.0,190.738968,499600,64.0,1999.3
0,583400,36150,10469.631,356.807,37.611805,25.984043,0.615886,0.02044,8.587388,8.587388,8.586591,8.586591,0.021104,4e-06,0.012443,6.062644,0.009244,-6.08401,75.963943,0.976298,1.158123,99.231361,99.414261,0.702246,15360.0,1.24915,98.138161,96.472679,2.134723,1008.0,14995.939453,1024.0,1024.0,182.492188,499400,64.0,1999.3
0,584200,36200,10483.389,356.807,38.200645,26.070053,0.637117,0.02044,9.036151,9.036151,9.036151,9.036151,0.028062,4e-06,0.007944,6.250742,0.009287,-6.24558,76.17337,0.97631,1.146798,94.844734,94.960403,0.707411,15360.0,1.261743,93.978195,93.298019,1.601995,1008.0,14996.115234,1024.0,1024.0,144.425995,499200,64.0,1999.3
0,585000,36250,10497.22,356.807,36.404629,25.427582,0.682314,0.02044,7.977528,7.977528,7.977528,7.977528,0.041707,4e-06,0.013029,6.530045,0.009675,-6.531296,76.422462,0.976312,1.122796,100.344765,100.555656,0.739382,15360.0,1.210619,100.023941,99.599312,1.630293,1008.0,14996.148438,1024.0,1024.0,159.545425,500000,64.0,1999.3
0,585800,36300,10510.896,356.807,30.446852,20.35722,0.653163,0.02044,7.284086,7.284086,7.279261,7.279261,0.031215,4e-06,0.015976,6.60458,0.006324,-6.589307,76.658554,0.976298,1.05908,99.072647,99.312706,0.484801,15360.0,1.094921,98.225838,97.993195,1.148732,1008.0,14995.935547,1024.0,1024.0,181.433426,499800,64.0,1999.3
0,586600,36350,10524.761,356.807,37.566216,26.497444,0.584725,0.02044,8.182253,8.182253,8.182253,8.182253,0.023424,5e-06,0.01243,5.734761,0.012558,-5.737272,76.813942,0.976316,1.103094,105.070312,105.288811,0.964643,15360.0,1.158675,103.869888,103.932137,1.818312,1008.0,14996.214844,1024.0,1024.0,157.328918,499600,64.0,1999.3
0,587400,36400,10538.523,356.807,34.796318,23.661377,0.656506,0.02044,8.230539,8.230539,8.230539,8.230539,0.03445,4e-06,0.019942,6.176089,0.008802,-6.168505,76.982498,0.976306,1.071162,93.543167,93.952629,0.677563,15360.0,1.044322,92.523674,92.664024,1.37526,1008.0,14996.058594,1024.0,1024.0,158.729813,499400,64.0,1999.3
0,588200,36450,10552.398,356.807,31.993608,21.186863,0.630919,0.02044,7.998256,7.998256,7.998256,7.998256,0.026172,4e-06,0.003358,6.973653,0.006221,-6.992679,77.179535,0.976315,1.056078,89.92543,89.994835,0.480156,15360.0,0.99289,89.436325,89.047455,1.193926,1008.0,14996.195312,1024.0,1024.0,173.120911,499200,64.0,1999.3
0,589000,36500,10566.164,356.807,30.499855,20.195356,0.637864,0.02044,7.534962,7.534962,7.534561,7.534561,0.027293,4e-06,0.014955,6.870802,0.007474,-6.882522,77.23172,0.976308,1.047462,94.826897,95.089058,0.577195,15360.0,0.984392,94.121948,94.019623,0.895192,1008.0,14996.087891,1024.0,1024.0,199.212402,500000,64.0,1999.3
0,589800,36550,10579.914,356.807,32.328621,21.494345,0.601085,0.02044,7.97239,7.97239,7.9722,7.9722,0.021935,4e-06,-0.00261,6.512313,0.007188,-6.505573,77.27063,0.976324,1.10579,94.232513,94.26059,0.555428,15360.0,1.133138,93.173889,92.198822,1.477788,1008.0,14996.337891,1024.0,1024.0,193.633881,499800,64.0,1999.3
0,590600,36600,10593.763,356.807,32.678581,21.911028,0.652737,0.02044,7.810773,7.810773,7.809164,7.809164,0.02724,4e-06,0.015099,6.784677,0.010026,-6.795864,77.287582,0.976304,1.150802,85.600479,85.801811,0.774852,15360.0,1.122075,84.575836,84.358002,1.378569,1008.0,14996.033203,1024.0,1024.0,190.367752,499600,64.0,1999.3
0,591400,36650,10607.543,356.807,35.589424,23.874535,0.653691,0.02044,8.636435,8.636435,8.636435,8.636435,0.03494,4e-06,0.041055,6.481914,0.01356,-6.500307,77.281128,0.976322,1.143204,99.796181,100.336525,1.047937,15360.0,1.18808,98.706604,98.871437,1.2025,1008.0,14996.303711,1024.0,1024.0,222.532104,499400,64.0,1999.3
0,592200,36700,10621.407,356.807,37.135967,24.638147,0.633412,0.02044,9.232628,9.232628,9.232628,9.232628,0.025774,4e-06,0.036111,6.504166,0.016432,-6.491804,76.999283,0.9763,1.250121,86.342117,86.801712,1.265288,15360.0,1.33948,84.827003,84.488205,1.680104,1008.0,14995.960938,1024.0,1024.0,149.2491,499200,64.0,1999.3
0,593000,36750,10635.18,356.807,31.470367,21.214952,0.612079,0.02044,7.387501,7.387501,7.387501,7.387501,0.026533,4e-06,0.061659,6.52798,0.015419,-6.514742,76.600174,0.976302,1.080645,109.601227,110.368011,1.181078,15360.0,1.181135,108.38604,108.827728,1.589765,1008.0,14995.993164,1024.0,1024.0,169.512238,500000,64.0,1999.3
0,593800,36800,10648.942,356.807,39.017277,26.822065,0.653826,0.02044,8.955802,8.955802,8.955774,8.955774,0.029226,4e-06,0.045601,5.619194,0.0224,-5.611437,75.825096,0.976298,1.214515,89.01973,89.721291,1.698474,15360.0,1.364819,87.430878,87.44915,2.370297,1008.0,14995.931641,1024.0,1024.0,215.473923,499800,64.0,1999.3
0,594600,36850,10662.7,356.807,30.772322,19.526234,0.585622,0.02044,7.231865,7.231865,7.231187,7.231187,0.017536,3e-06,0.317114,5.020576,0.062197,-5.005147,74.404541,0.976316,1.800246,84.418839,88.209785,4.627714,15360.0,1.892038,80.282356,84.115021,4.82926,1008.0,14996.21875,1024.0,1024.0,168.47908,499600,64.0,1999.3
0,595400,36900,10676.536,356.807,32.114372,20.109509,0.636774,0.02044,8.020363,8.020363,8.019841,8.019841,0.024814,3e-06,0.268197,3.621254,0.079893,-3.619886,68.770851,0.976321,1.731423,89.99897,94.449532,5.494304,15360.0,1.752092,85.851273,89.747032,4.32417,1008.0,14996.294922,1024.0,1024.0,198.454208,499400,64.0,1999.3
0,596200,36950,10690.315,356.807,35.411186,23.499977,0.676849,0.02044,8.536075,8.536075,8.536075,8.536075,0.03466,4e-06,0.098831,3.617912,0.057116,-3.614183,64.074806,0.976314,1.28153,114.332771,117.114983,3.659702,15360.0,1.479595,111.093231,113.021133,4.012379,1008.0,14996.185547,1024.0,1024.0,142.00592,499200,64.0,1999.3
0,597000,37000,10704.164,356.807,38.499176,25.805157,0.649262,0.02044,9.227244,9.227244,9.227244,9.227244,0.030421,4e-06,0.042748,2.724728,0.064174,-2.742485,59.021996,0.976321,1.343709,110.945625,113.521812,3.787663,15360.0,1.62631,107.823418,110.6269,4.76586,1008.0,14996.289062,1024.0,1024.0,195.037582,500000,64.0,1999.3
0,597800,37050,10717.918,356.807,36.168861,24.204262,0.657735,0.02044,8.536808,8.536808,8.536808,8.536808,0.033919,4e-06,-0.020184,2.590543,0.082056,-2.577207,52.736191,0.97631,1.433551,117.224045,120.813988,4.327308,15360.0,1.60857,113.87471,117.632095,5.618943,1008.0,14996.121094,1024.0,1024.0,138.376205,499800,64.0,1999.3
0,598600,37100,10731.701,356.807,34.168079,23.222208,0.634492,0.02044,7.895556,7.895556,7.895556,7.895556,0.026855,4e-06,-0.013259,2.252856,0.061362,-2.254593,45.840843,0.976299,1.195385,114.512878,115.973312,2.812901,15360.0,1.412337,112.727669,111.959862,3.298653,1008.0,14995.953125,1024.0,1024.0,158.082748,499600,64.0,1999.3
0,599400,37150,10745.588,356.807,35.718422,23.483143,0.649347,0.02044,9.04775,9.04775,9.04775,9.04775,0.032074,4e-06,-0.000239,1.841266,0.071273,-1.83409,39.008835,0.976304,1.209138,120.472549,122.296997,2.78029,15360.0,1.346881,117.301842,118.621475,3.821982,1008.0,14996.029297,1024.0,1024.0,175.06842,499400,64.0,1999.3
0,600200,37200,10785.446,372.33,33.284122,22.5016,0.683919,0.02044,7.891343,7.891343,7.890049,7.890049,0.034082,4e-06,-0.028197,1.910662,0.067638,-1.893599,30.250237,0.976296,1.100126,121.165123,122.464722,2.046073,15360.0,1.085849,118.326508,119.00827,1.743496,1008.0,14995.905273,1024.0,1024.0,149.239273,499200,64.0,1999.3
