segment,env_step,gradient_step,elapsed_s,eval_seconds,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
0,171400,10400,2959.284,92.822,42.43795,29.940228,0.589986,0.020449,7.436201,7.436201,7.436044,7.436044,0.017799,0.000179,2.313246,7.067803,0.337912,-7.084353,1.0,0.976327,0.911882,8.093383,8.43099,0.337912,15360.0,1.607787,8.096438,8.98247,0.886032,1008.0,14996.376953,1024.0,1024.0,109.151932,171400,64.0,1999.3
0,172200,10450,2973.018,92.822,48.449211,35.169144,0.532108,0.020449,8.490492,8.490492,8.490492,8.490492,0.015549,0.000175,2.081083,6.164075,0.348794,-6.166751,1.0,0.976146,0.894517,8.149796,8.498397,0.348794,15360.0,1.374578,8.15661,8.900155,0.743544,1008.0,14993.59375,1024.0,1024.0,115.363815,172200,64.0,1999.3
0,173000,10500,2986.703,92.822,50.192616,36.283234,0.569625,0.020449,8.679743,8.679743,8.679503,8.679503,0.01639,0.000177,2.341246,7.029071,0.332404,-7.051408,1.0,0.975959,0.987015,8.228987,8.561164,0.332404,15360.0,1.477746,8.23316,9.016885,0.783727,1008.0,14990.726562,1024.0,1024.0,156.23645,173000,64.0,1999.3
0,173800,10550,3000.381,92.822,53.865139,39.495155,0.545587,0.020448,9.251073,9.251073,9.250102,9.250102,0.015884,0.000172,2.151845,6.548054,0.326581,-6.523114,1.0,0.976085,1.054172,8.288013,8.614362,0.326581,15360.0,1.405852,8.302196,8.970616,0.668422,1008.0,14992.665039,1024.0,1024.0,92.698067,173800,64.0,1999.3
0,174600,10600,3014.073,92.822,47.071598,34.176674,0.556742,0.020449,7.619374,7.619374,7.619147,7.619147,0.014804,0.000177,2.232654,6.480687,0.351208,-6.45382,1.0,0.976142,1.19823,8.392159,8.742988,0.351208,15360.0,1.685129,8.416965,9.222157,0.805435,1008.0,14993.542969,1024.0,1024.0,145.186813,174600,64.0,1999.3
0,175400,10650,3047.306,108.463,45.011303,31.947554,0.547658,0.020448,7.788052,7.788052,7.787661,7.787661,0.017445,0.000172,2.156648,6.746329,0.316091,-6.74586,1.0,0.976064,1.244315,8.492802,8.808204,0.316091,15360.0,1.759413,8.502393,9.240788,0.738395,1008.0,14992.338867,1024.0,1024.0,182.501007,175400,64.0,1999.3
0,176200,10700,3060.971,108.463,47.790611,33.92247,0.535258,0.020448,8.318137,8.318137,8.317809,8.317809,0.015062,0.000171,2.299906,6.83224,0.342138,-6.842349,1.0,0.976113,1.35359,8.631518,8.973082,0.342138,15360.0,1.696631,8.649534,9.318052,0.668608,1008.0,14993.09082,1024.0,1024.0,90.077667,176200,64.0,1999.3
0,177000,10750,3074.71,108.463,42.160652,29.280758,0.60053,0.020448,7.165806,7.165806,7.165398,7.165398,0.023286,0.000167,2.436891,6.900822,0.361819,-6.897911,1.0,0.976146,1.383937,8.756578,9.117785,0.361819,15360.0,1.852339,8.786498,9.611782,0.825284,1008.0,14993.600586,1024.0,1024.0,140.311127,177000,64.0,1999.3
0,177800,10800,3088.267,108.463,49.900723,36.452019,0.581686,0.020449,8.111832,8.111832,8.111345,8.111345,0.022886,0.000178,1.975402,6.26331,0.316112,-6.246583,1.0,0.976109,1.386944,8.836186,9.15093,0.316112,15360.0,1.870686,8.85588,9.74474,0.88886,1008.0,14993.027344,1024.0,1024.0,171.654327,177800,64.0,1999.3
0,178600,10850,3102.015,108.463,39.022614,26.872215,0.579612,0.020447,6.684322,6.684322,6.683784,6.683784,0.017104,0.000161,2.363028,6.760142,0.356662,-6.7569,1.0,0.976229,1.277257,9.027755,9.383555,0.356662,15360.0,1.857662,9.059522,9.856906,0.797385,1008.0,14994.879883,1024.0,1024.0,118.762413,178600,64.0,1999.3
0,179400,10900,3115.693,108.463,47.089668,33.606766,0.573771,0.020448,7.840866,7.840866,7.840558,7.840558,0.019814,0.000165,2.443172,6.91266,0.351715,-6.916372,1.0,0.976176,1.261323,9.119979,9.470934,0.351715,15360.0,1.864116,9.12333,9.911376,0.788045,1008.0,14994.058594,1024.0,1024.0,96.695496,179400,64.0,1999.3
0,180200,10950,3129.469,108.463,54.916935,39.938477,0.539555,0.020448,9.129078,9.129078,9.129078,9.129078,0.018333,0.000168,2.533107,6.671638,0.383397,-6.665806,1.0,0.97601,1.274294,9.20378,9.586255,0.383397,15360.0,1.896904,9.194981,10.071321,0.876345,1008.0,14991.512695,1024.0,1024.0,771.072571,180200,64.0,1999.3
0,181000,11000,3143.126,108.463,49.613621,36.039993,0.63469,0.020448,7.951612,7.951612,7.951612,7.951612,0.025617,0.000167,2.464998,6.716302,0.3762,-6.722803,1.0,0.976121,1.200547,9.282788,9.658148,0.3762,15360.0,1.687233,9.277701,10.160906,0.883205,1008.0,14993.224609,1024.0,1024.0,159.998672,181000,64.0,1999.3
0,181800,11050,3156.768,108.463,43.337444,30.450993,0.519405,0.020446,7.663592,7.663592,7.663159,7.663159,0.014685,0.000151,2.335156,6.453631,0.371286,-6.452734,1.0,0.976191,1.120807,9.39791,9.768619,0.371286,15360.0,1.535615,9.395214,10.108231,0.713016,1008.0,14994.298828,1024.0,1024.0,151.007004,181800,64.0,1999.3
0,182600,11100,3170.428,108.463,53.358486,39.482941,0.633088,0.020448,8.416029,8.416029,8.415581,8.415581,0.023507,0.000166,2.44287,7.001391,0.35838,-6.991446,1.0,0.976278,1.002751,9.495765,9.853331,0.35838,15360.0,1.729195,9.503825,10.433065,0.929883,1008.0,14995.628906,1024.0,1024.0,188.421127,182600,64.0,1999.3
0,183400,11150,3184.186,108.463,46.227196,33.646461,0.601487,0.020449,7.184531,7.184531,7.184531,7.184531,0.015131,0.000175,2.661231,7.011558,0.384802,-7.031147,1.0,0.976143,0.962891,9.595124,9.979547,0.384802,15360.0,1.438965,9.592247,10.411953,0.819752,1008.0,14993.548828,1024.0,1024.0,200.623474,183400,64.0,1999.3
0,184200,11200,3197.939,108.463,49.236279,36.364059,0.538529,0.020449,8.424368,8.424368,8.424088,8.424088,0.012896,0.000171,1.949818,6.381785,0.304443,-6.378002,1.0,0.976066,0.789759,9.650606,9.954708,0.304443,15360.0,1.022861,9.655457,10.171438,0.516004,1008.0,14992.375,1024.0,1024.0,128.978897,184200,64.0,1999.3
0,185000,11250,3211.59,108.463,49.003502,35.994698,0.58727,0.020447,8.209435,8.209435,8.209227,8.209227,0.018395,0.000155,2.125369,6.316294,0.332809,-6.336773,1.0,0.976177,0.853511,9.724586,10.056743,0.332809,15360.0,1.306102,9.742423,10.509574,0.767151,1008.0,14994.071289,1024.0,1024.0,145.171539,185000,64.0,1999.3
0,185800,11300,3225.229,108.463,47.77705,34.945805,0.624369,0.020447,7.907423,7.907423,7.905605,7.905605,0.028135,0.000155,1.984805,5.818271,0.354237,-5.812265,1.0,0.976267,0.995863,9.844441,10.198146,0.354237,15360.0,1.69199,9.874111,10.961335,1.087224,1008.0,14995.453125,1024.0,1024.0,156.733978,185800,64.0,1999.3
0,186600,11350,3238.994,108.463,39.779282,28.212831,0.536827,0.020447,6.771366,6.771366,6.771353,6.771353,0.012721,0.000153,2.073332,6.502016,0.328378,-6.479434,1.0,0.975943,1.096996,9.959967,10.287462,0.328378,15360.0,1.301153,9.986705,10.562144,0.575502,1008.0,14990.476562,1024.0,1024.0,128.919968,186600,64.0,1999.3
0,187400,11400,3252.695,108.463,50.350243,36.259804,0.559442,0.020448,8.419126,8.419126,8.418862,8.418862,0.015933,0.000163,2.50587,6.580246,0.381258,-6.575291,1.031453,0.976366,1.271132,10.148973,10.541462,0.39325,15360.0,1.575047,10.168241,10.946835,0.778821,1008.0,14996.984375,1024.0,1024.0,152.506134,187400,64.0,1999.3
0,188200,11450,3266.383,108.463,49.752071,35.475655,0.563819,0.020447,8.887085,8.887085,8.886813,8.886813,0.020144,0.000154,2.035593,6.355002,0.322476,-6.338119,1.069527,0.976029,1.333297,10.260953,10.60447,0.344897,15360.0,1.824891,10.283539,11.093044,0.81029,1008.0,14991.804688,1024.0,1024.0,137.424942,188200,64.0,1999.3
0,189000,11500,3280.148,108.463,42.164028,29.707264,0.551156,0.020447,7.481497,7.481497,7.481497,7.481497,0.014076,0.000148,1.891507,6.723439,0.283971,-6.686243,1.119199,0.976111,1.3247,10.40736,10.722953,0.31782,15360.0,1.464378,10.415192,10.985835,0.572711,1008.0,14993.058594,1024.0,1024.0,110.037971,189000,64.0,1999.3
0,189800,11550,3293.734,108.463,51.382519,37.626553,0.54592,0.020446,8.835487,8.835487,8.835487,8.835487,0.019439,0.000143,1.588065,5.95506,0.270343,-5.961679,1.144151,0.97627,1.34274,10.485877,10.791655,0.309313,15360.0,1.799187,10.484036,11.249464,0.766429,1008.0,14995.512695,1024.0,1024.0,145.917297,189800,64.0,1999.3
0,190600,11600,3307.477,108.463,48.142536,34.389561,0.582622,0.020446,8.597887,8.597887,8.597577,8.597577,0.017476,0.000141,1.961691,6.5879,0.299023,-6.595117,1.16467,0.976263,1.261705,10.748729,11.09551,0.348263,15360.0,1.562787,10.771772,11.423088,0.652578,1008.0,14995.404297,1024.0,1024.0,124.492508,190600,64.0,1999.3
0,191400,11650,3321.119,108.463,41.661495,29.81871,0.572343,0.020446,7.385205,7.385205,7.385102,7.385102,0.015587,0.000147,1.49533,6.189409,0.240946,-6.188472,1.177969,0.976125,1.194059,10.833535,11.114514,0.283827,15360.0,1.456268,10.843588,11.393601,0.557562,1008.0,14993.28125,1024.0,1024.0,132.462357,191400,64.0,1999.3
0,192200,11700,3334.867,108.463,55.581055,41.263779,0.658709,0.020447,8.807401,8.807401,8.807401,8.807401,0.034847,0.00015,2.156999,6.192538,0.367629,-6.196942,1.163656,0.976184,1.205779,11.037599,11.461695,0.427794,15360.0,1.957337,11.053613,12.063698,1.017929,1008.0,14994.193359,1024.0,1024.0,221.417175,192200,64.0,1999.3
0,193000,11750,3348.531,108.463,44.685139,32.250252,0.546569,0.020447,7.579649,7.579649,7.579608,7.579608,0.012992,0.000152,2.080726,6.468923,0.323655,-6.484085,1.156676,0.976274,1.067123,11.153569,11.525074,0.374364,15360.0,1.274678,11.152986,11.681916,0.534624,1008.0,14995.566406,1024.0,1024.0,119.892502,193000,64.0,1999.3
0,193800,11800,3362.178,108.463,47.43391,33.613071,0.565649,0.020446,8.914675,8.914675,8.914675,8.914675,0.019372,0.000141,2.071475,6.669392,0.316269,-6.672742,1.105402,0.976116,0.924351,11.299067,11.648066,0.349605,15360.0,1.442571,11.296003,12.077686,0.781792,1008.0,14993.143555,1024.0,1024.0,103.389626,193800,64.0,1999.3
0,194600,11850,3375.833,108.463,43.129822,31.163187,0.536775,0.020445,7.820094,7.820094,7.820094,7.820094,0.013749,0.000129,1.646373,5.921792,0.291965,-5.901668,1.053767,0.976252,0.826749,11.374459,11.681237,0.307663,15360.0,1.113968,11.368288,11.956074,0.587786,1008.0,14995.236328,1024.0,1024.0,100.621635,194600,64.0,1999.3
0,195400,11900,3389.588,108.463,46.934731,34.071289,0.578481,0.020446,8.146925,8.146925,8.146687,8.146687,0.016651,0.00014,2.164616,6.41303,0.341542,-6.430402,1.050716,0.976051,0.814607,11.509746,11.867916,0.358864,15360.0,1.078924,11.496408,12.140878,0.644857,1008.0,14992.141602,1024.0,1024.0,109.599205,195400,64.0,1999.3
0,196200,11950,3403.28,108.463,43.579792,30.065886,0.550751,0.020445,8.672039,8.672039,8.672039,8.672039,0.01805,0.000132,2.136437,6.032196,0.370333,-6.041681,1.048429,0.976052,0.931919,11.641909,12.029959,0.388268,15360.0,1.11705,11.631392,12.286211,0.655942,1008.0,14992.15625,1024.0,1024.0,136.047516,196200,64.0,1999.3
0,197000,12000,3417.056,108.463,53.56876,38.900597,0.564779,0.020445,9.860288,9.860288,9.860288,9.860288,0.018797,0.000135,1.891616,5.509633,0.34947,-5.513473,1.079063,0.976274,0.978214,11.719151,12.09562,0.3771,15360.0,1.222634,11.716872,12.414437,0.699788,1008.0,14995.568359,1024.0,1024.0,110.949776,197000,64.0,1999.3
0,197800,12050,3430.729,108.463,46.477573,33.337547,0.554768,0.020445,8.757233,8.757233,8.757233,8.757233,0.016593,0.000128,1.523599,5.479383,0.279634,-5.500896,1.092113,0.976266,1.0389,11.815444,12.120028,0.305391,15360.0,1.23119,11.813422,12.414609,0.601954,1008.0,14995.443359,1024.0,1024.0,125.78997,197800,64.0,1999.3
0,198600,12100,3444.372,108.463,44.677708,32.208252,0.582757,0.020446,7.544384,7.544384,7.543854,7.543854,0.015874,0.000135,1.895788,5.958356,0.338875,-5.981872,1.131021,0.976124,1.248183,12.021207,12.403412,0.383274,15360.0,1.411544,11.998894,12.632661,0.633993,1008.0,14993.265625,1024.0,1024.0,153.103653,198600,64.0,1999.3
0,199400,12150,3458.131,108.463,40.385178,28.367764,0.518394,0.020445,7.440468,7.440468,7.440191,7.440191,0.011329,0.000124,1.605665,5.788466,0.28857,-5.790582,1.1554,0.976185,1.290266,12.175664,12.507639,0.333414,15360.0,1.327107,12.168368,12.540299,0.376137,1008.0,14994.199219,1024.0,1024.0,143.336029,199400,64.0,1999.3
0,200200,12200,3491.698,123.992,40.962177,28.386852,0.589547,0.020445,7.522918,7.522918,7.522139,7.522139,0.015632,0.00013,1.890242,6.553703,0.293381,-6.545473,1.181054,0.976029,1.350214,12.406942,12.752191,0.346499,15360.0,1.498884,12.391906,13.014182,0.622753,1008.0,14991.808594,1024.0,1024.0,150.716263,200200,64.0,1999.3
0,201000,12250,3505.365,123.992,50.578468,36.82019,0.547489,0.020444,8.751968,8.751968,8.751796,8.751796,0.016752,0.000119,1.756905,6.094573,0.303293,-6.067598,1.194054,0.976201,1.335202,12.585073,12.945162,0.362148,15360.0,1.570244,12.560441,13.163729,0.616064,1008.0,14994.439453,1024.0,1024.0,124.737526,201000,64.0,1999.3
0,201800,12300,3519.009,123.992,46.990704,33.749947,0.547791,0.020445,8.349607,8.349607,8.349504,8.349504,0.015705,0.000124,1.75457,5.721242,0.317774,-5.726738,1.210298,0.976198,1.285824,12.73617,13.118566,0.384601,15360.0,1.491877,12.712724,13.267241,0.562334,1008.0,14994.40332,1024.0,1024.0,163.380432,201800,64.0,1999.3
0,202600,12350,3532.664,123.992,44.833145,31.747654,0.618649,0.020445,8.231761,8.231761,8.231371,8.231371,0.023183,0.000131,1.616271,5.729985,0.299568,-5.748104,1.230739,0.976202,1.240042,12.85531,13.220818,0.36869,15360.0,1.783822,12.841979,13.755365,0.916585,1008.0,14994.466797,1024.0,1024.0,140.610657,202600,64.0,1999.3
0,203400,12400,3546.403,123.992,51.777737,38.009895,0.501546,0.020446,9.261056,9.261056,9.260832,9.260832,0.013662,0.000136,1.500769,5.025336,0.319512,-5.012126,1.217811,0.976169,1.181757,12.982972,13.367526,0.389105,15360.0,1.253878,12.950869,13.344861,0.409431,1008.0,14993.947266,1024.0,1024.0,152.523483,203400,64.0,1999.3
0,204200,12450,3560.175,123.992,49.163784,35.239494,0.551055,0.020445,9.357656,9.357656,9.357656,9.357656,0.01938,0.000129,1.584926,5.16012,0.320022,-5.176902,1.191437,0.976178,1.068238,13.136445,13.515223,0.381286,15360.0,1.354,13.124034,13.739127,0.62316,1008.0,14994.091797,1024.0,1024.0,180.985626,204200,64.0,1999.3
0,205000,12500,3573.838,123.992,59.948433,45.171997,0.639863,0.020445,10.064509,10.064509,10.064509,10.064509,0.032024,0.000131,1.535987,5.028205,0.328575,-5.02928,1.154875,0.976039,1.036167,13.218534,13.596004,0.379463,15360.0,1.576706,13.197498,14.204251,1.006942,1008.0,14991.961914,1024.0,1024.0,142.642807,205000,64.0,1999.3
0,205800,12550,3587.509,123.992,43.523163,31.414349,0.534699,0.020444,8.175985,8.175985,8.17564,8.17564,0.01346,0.000123,1.430085,5.250615,0.279479,-5.250263,1.12296,0.976152,0.828726,13.378462,13.690644,0.313844,15360.0,1.004251,13.355711,13.768661,0.424713,1008.0,14993.6875,1024.0,1024.0,118.391991,205800,64.0,1999.3
0,206600,12600,3601.176,123.992,39.088379,27.88068,0.555398,0.020444,7.298388,7.298388,7.298333,7.298333,0.015553,0.000116,1.565248,5.49217,0.300413,-5.509604,1.099523,0.976198,0.731484,13.502513,13.832128,0.330311,15360.0,1.022988,13.480306,14.074723,0.599039,1008.0,14994.408203,1024.0,1024.0,104.588081,206600,64.0,1999.3
0,207400,12650,3614.924,123.992,46.616447,33.782925,0.59003,0.020444,8.286352,8.286352,8.286352,8.286352,0.023062,0.000117,1.938053,4.819195,0.438425,-4.812912,1.073134,0.976306,0.790553,13.602998,14.073267,0.470489,15360.0,1.264854,13.587155,14.580955,0.993821,1008.0,14996.052734,1024.0,1024.0,164.500916,207400,64.0,1999.3
0,208200,12700,3628.585,123.992,50.688461,36.711853,0.662662,0.020445,8.925425,8.925425,8.924908,8.924908,0.03267,0.000125,2.184551,5.270957,0.437094,-5.280871,1.055079,0.976147,0.836141,13.705774,14.166511,0.461168,15360.0,1.516149,13.696343,14.944429,1.253268,1008.0,14993.613281,1024.0,1024.0,129.818954,208200,64.0,1999.3
0,209000,12750,3642.36,123.992,56.175884,41.84285,0.549342,0.020445,10.239957,10.239957,10.239957,10.239957,0.026787,0.000125,1.363311,4.258922,0.344081,-4.264297,1.078271,0.976185,0.82945,13.768484,14.138016,0.371013,15360.0,1.021787,13.750562,14.421305,0.696287,1008.0,14994.199219,1024.0,1024.0,153.382187,209000,64.0,1999.3
0,209800,12800,3655.987,123.992,44.905071,32.443115,0.523089,0.020444,8.302351,8.302351,8.302285,8.302285,0.013164,0.000121,1.505799,5.164593,0.303403,-5.184373,1.129113,0.976257,0.984401,13.92802,14.269281,0.342577,15360.0,0.985448,13.898681,14.267022,0.39638,1008.0,14995.302734,1024.0,1024.0,167.248398,209800,64.0,1999.3
0,210600,12850,3669.742,123.992,47.525112,34.741997,0.567089,0.020444,8.722019,8.722019,8.722019,8.722019,0.01802,0.000112,1.158177,4.581547,0.28389,-4.564202,1.161579,0.976312,1.070914,14.055353,14.382878,0.329761,15360.0,1.240901,14.026523,14.650696,0.629705,1008.0,14996.144531,1024.0,1024.0,170.625671,210600,64.0,1999.3
0,211400,12900,3683.424,123.992,42.828419,30.875664,0.564086,0.020444,7.596163,7.596163,7.595927,7.595927,0.017626,0.000113,1.391278,5.114698,0.291208,-5.11363,1.168981,0.976124,1.233467,14.250398,14.589793,0.340417,15360.0,1.292329,14.220307,14.709836,0.495842,1008.0,14993.269531,1024.0,1024.0,190.782379,211400,64.0,1999.3
0,212200,12950,3697.162,123.992,50.653641,37.195526,0.561656,0.020444,8.828592,8.828592,8.828339,8.828339,0.020238,0.000114,1.375505,4.851492,0.310569,-4.857118,1.175622,0.976168,1.311893,14.435262,14.794536,0.365111,15360.0,1.590563,14.379719,15.155003,0.791986,1008.0,14993.942383,1024.0,1024.0,151.95813,212200,64.0,1999.3
0,213000,13000,3710.835,123.992,49.146317,35.129642,0.592145,0.020444,9.430272,9.430272,9.430272,9.430272,0.023827,0.000113,1.251829,4.699115,0.276502,-4.6576,1.214001,0.976203,1.34118,14.586843,14.920812,0.335674,15360.0,1.459261,14.54682,15.175551,0.636672,1008.0,14994.478516,1024.0,1024.0,123.248627,213000,64.0,1999.3
0,213800,13050,3724.498,123.992,50.535553,36.245209,0.647742,0.020445,9.111973,9.111973,9.111775,9.111775,0.031971,0.000126,1.574152,4.57367,0.392009,-4.55677,1.226597,0.976319,1.415083,14.777127,15.255507,0.480837,15360.0,2.032512,14.753921,16.057693,1.327875,1008.0,14996.261719,1024.0,1024.0,152.242477,213800,64.0,1999.3
0,214600,13100,3738.157,123.992,51.055702,37.058727,0.642146,0.020444,9.099838,9.099838,9.09914,9.09914,0.028586,0.000117,1.424153,4.329955,0.358939,-4.329683,1.175024,0.976226,1.339533,14.996984,15.41527,0.421762,15360.0,1.869589,14.98169,15.975543,1.019389,1008.0,14994.831055,1024.0,1024.0,156.222473,214600,64.0,1999.3
0,215400,13150,3751.893,123.992,48.122509,34.695656,0.534831,0.020444,8.911148,8.911148,8.911148,8.911148,0.01745,0.000113,1.43513,4.602397,0.326702,-4.595115,1.142691,0.976123,1.202609,15.221162,15.592464,0.37332,15360.0,1.438589,15.151489,15.62678,0.49643,1008.0,14993.254883,1024.0,1024.0,127.665276,215400,64.0,1999.3
0,216200,13200,3765.54,123.992,46.364151,32.931953,0.598455,0.020443,8.662117,8.662117,8.662117,8.662117,0.025721,0.000103,1.610378,4.718456,0.373774,-4.710803,1.091565,0.976249,1.128473,15.344321,15.750713,0.407999,15360.0,1.820415,15.281215,16.351746,1.090567,1008.0,14995.179688,1024.0,1024.0,121.402756,216200,64.0,1999.3
0,217000,13250,3779.29,123.992,45.543823,32.799255,0.53494,0.020443,8.512581,8.512581,8.512232,8.512232,0.016393,0.000107,1.49962,4.525909,0.34743,-4.549986,1.078799,0.976169,0.968807,15.527466,15.900674,0.374807,15360.0,1.189739,15.457629,15.8667,0.430901,1008.0,14993.950195,1024.0,1024.0,131.161758,217000,64.0,1999.3
0,217800,13300,3792.857,123.992,45.721809,33.075577,0.645154,0.020444,8.054323,8.054323,8.05357,8.05357,0.026543,0.000107,1.790141,4.58109,0.422403,-4.579555,1.087008,0.976229,0.939453,15.590772,16.046921,0.459156,15360.0,1.304294,15.559292,16.33622,0.795135,1008.0,14994.87793,1024.0,1024.0,101.590233,217800,64.0,1999.3
0,218600,13350,3806.599,123.992,43.376549,31.124149,0.572428,0.020443,8.428173,8.428173,8.428173,8.428173,0.018334,0.000101,1.203176,4.387845,0.289799,-4.400631,1.071742,0.97621,0.8092,15.743989,16.052286,0.31059,15360.0,1.253866,15.710067,16.321701,0.648559,1008.0,14994.591797,1024.0,1024.0,175.632294,218600,64.0,1999.3
0,219400,13400,3820.335,123.992,44.669186,32.718407,0.599377,0.020443,8.016272,8.016272,8.015783,8.015783,0.022769,0.000103,1.40263,4.650842,0.332722,-4.679862,1.039098,0.976161,0.751239,15.831746,16.173101,0.34573,15360.0,1.197288,15.808986,16.517017,0.752858,1008.0,14993.825195,1024.0,1024.0,146.19194,219400,64.0,1999.3
0,220200,13450,3834.011,123.992,42.383663,30.671848,0.58026,0.020443,8.133869,8.133869,8.133869,8.133869,0.019491,9.9e-05,1.208988,4.065734,0.316324,-4.092392,1.0,0.976287,0.651699,15.92473,16.239614,0.316324,15360.0,1.010576,15.91801,16.507128,0.629493,1008.0,14995.765625,1024.0,1024.0,128.714539,220200,64.0,1999.3
0,221000,13500,3847.769,123.992,49.250324,36.276108,0.574575,0.020443,9.213772,9.213772,9.213436,9.213436,0.018896,0.000101,1.350814,4.106435,0.348423,-4.123691,1.0,0.976208,0.627287,15.992219,16.338642,0.348423,15360.0,0.886507,15.972116,16.493053,0.575631,1008.0,14994.552734,1024.0,1024.0,150.823807,221000,64.0,1999.3
0,221800,13550,3861.427,123.992,44.263611,32.417526,0.585231,0.020443,8.458356,8.458356,8.458356,8.458356,0.018546,0.000104,1.101407,3.842187,0.317004,-3.83023,1.035919,0.976221,0.568115,16.041655,16.366493,0.32839,15360.0,0.888989,16.011545,16.579824,0.625815,1008.0,14994.755859,1024.0,1024.0,120.274002,221800,64.0,1999.3
0,222600,13600,3875.112,123.992,46.250103,34.004929,0.543038,0.020443,8.540045,8.540045,8.539808,8.539808,0.01633,0.000103,1.376384,3.602235,0.435787,-3.598791,1.039094,0.976139,0.692778,16.120245,16.570217,0.452823,15360.0,0.728296,16.119635,16.602804,0.510188,1008.0,14993.501953,1024.0,1024.0,146.985092,222600,64.0,1999.3
0,223400,13650,3888.893,123.992,51.285316,38.776436,0.565236,0.020443,9.046596,9.046596,9.046596,9.046596,0.020141,0.0001,1.003099,3.338766,0.340802,-3.349678,1.088949,0.976169,0.706076,16.202585,16.571205,0.371116,15360.0,0.875909,16.186264,16.770947,0.633324,1008.0,14993.958008,1024.0,1024.0,204.270889,223400,64.0,1999.3
0,224200,13700,3902.547,123.992,43.280567,31.207212,0.605847,0.020443,8.083979,8.083979,8.083573,8.083573,0.022958,0.000101,1.306693,3.307151,0.448244,-3.317969,1.113455,0.976266,0.895547,16.289312,16.786552,0.4991,15360.0,1.17483,16.241871,17.203091,0.978925,1008.0,14995.439453,1024.0,1024.0,152.344177,224200,64.0,1999.3
0,225000,13750,3916.288,123.992,46.920364,34.53001,0.566063,0.020443,8.523767,8.523767,8.52362,8.52362,0.018776,0.0001,1.20431,3.522776,0.360735,-3.526025,1.180176,0.976086,0.943723,16.405098,16.830061,0.425731,15360.0,0.932242,16.346014,16.873629,0.569112,1008.0,14992.674805,1024.0,1024.0,122.061272,225000,64.0,1999.3
0,225800,13800,3950.332,139.618,49.563,35.673813,0.559337,0.020443,9.844568,9.844568,9.844568,9.844568,0.020019,9.9e-05,0.942992,2.791643,0.394178,-2.800421,1.255087,0.976259,1.114754,16.565437,17.057219,0.494727,15360.0,1.408791,16.533854,17.474176,1.007559,1008.0,14995.339844,1024.0,1024.0,157.294586,225800,64.0,1999.3
0,226600,13850,3964.057,139.618,44.092434,32.061821,0.604964,0.020443,7.912895,7.912895,7.912475,7.912475,0.022004,9.9e-05,1.095489,3.653118,0.321582,-3.673871,1.324686,0.976235,1.182421,16.697132,17.12204,0.425995,15360.0,1.410353,16.63039,17.460535,0.838804,1008.0,14994.964844,1024.0,1024.0,190.531036,226600,64.0,1999.3
0,227400,13900,3977.697,139.618,45.669544,32.597538,0.630851,0.020443,8.557672,8.557672,8.557526,8.557526,0.024975,0.000102,1.23789,3.677834,0.393257,-3.6802,1.320591,0.976266,1.318893,16.913586,17.43141,0.519332,15360.0,1.501641,16.849545,17.821945,0.978193,1008.0,14995.446289,1024.0,1024.0,154.353622,227400,64.0,1999.3
0,228200,13950,3991.445,139.618,45.101936,31.825993,0.605888,0.020443,8.996396,8.996396,8.995705,8.995705,0.023303,9e-05,0.980697,3.434721,0.304191,-3.445184,1.427078,0.976233,1.330518,17.042013,17.474499,0.434104,15360.0,1.474545,16.98608,17.787878,0.811359,1008.0,14994.939453,1024.0,1024.0,135.964661,228200,64.0,1999.3
0,229000,14000,4005.211,139.618,56.094353,40.75565,0.638937,0.020444,10.700193,10.700193,10.700193,10.700193,0.031838,0.000107,1.051191,3.422113,0.353737,-3.407957,1.415682,0.97633,1.380965,17.219259,17.716089,0.500778,15360.0,1.589836,17.146389,18.043152,0.906173,1008.0,14996.429688,1024.0,1024.0,141.389267,229000,64.0,1999.3
0,229800,14050,4018.894,139.618,43.532871,31.191994,0.566715,0.020443,8.270115,8.270115,8.269704,8.269704,0.013458,9.6e-05,0.860486,3.678659,0.260654,-3.680905,1.415009,0.97624,1.366173,17.393541,17.759783,0.368828,15360.0,1.433118,17.279142,17.675629,0.436225,1008.0,14995.038086,1024.0,1024.0,140.364639,229800,64.0,1999.3
0,230600,14100,4032.539,139.618,44.264996,31.467077,0.584818,0.020442,8.595173,8.595173,8.595173,8.595173,0.018036,8.7e-05,0.935885,3.406806,0.300131,-3.411923,1.420362,0.976175,1.363929,17.62631,18.050694,0.426295,15360.0,1.460503,17.538799,18.208376,0.704838,1008.0,14994.050781,1024.0,1024.0,134.23288,230600,64.0,1999.3
0,231400,14150,4046.268,139.618,51.369022,36.697678,0.599622,0.020443,10.158909,10.158909,10.158909,10.158909,0.02471,9.6e-05,1.020161,3.100806,0.371223,-3.095749,1.390295,0.976288,1.334892,17.827581,18.339451,0.516109,15360.0,1.738086,17.75145,18.658455,0.925058,1008.0,14995.789062,1024.0,1024.0,128.278458,231400,64.0,1999.3
