env_step,gradient_step,elapsed_s,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
253800,15550,5479.076,6.596941,3.174415,0.583772,0.020442,1.519467,1.519467,1.258422,1.258422,0.03267,8e-05,0.013624,0.8073,0.058879,-0.813641,4.682816,0.976208,0.791309,21.315088,21.404253,0.275722,15360.0,1.139883,21.210737,21.496916,0.791188,1008.0,14994.560547,1024.0,1024.0,50.5452,253800,64.0,1997.2
254600,15600,5496.168,5.457146,2.04829,0.544622,0.020442,1.486948,1.486948,1.243456,1.243456,0.031296,7.4e-05,0.055959,0.682328,0.086629,-0.679172,4.713196,0.976138,0.841665,21.999445,22.332106,0.408302,15360.0,1.035082,21.834511,22.373308,0.82265,1008.0,14993.480469,1024.0,1024.0,53.901031,254600,64.0,1997.2
255400,15650,5513.344,8.37733,3.908327,0.560901,0.020443,2.108282,2.108282,1.926177,1.926177,0.029914,8.5e-05,0.039585,0.613969,0.108286,-0.617341,4.731213,0.976212,1.0847,21.278866,21.457497,0.512324,15360.0,1.48088,21.305462,21.793133,1.207873,1008.0,14994.621094,1024.0,1024.0,34.26746,255400,64.0,1997.2
256200,15700,5530.456,7.244943,2.807918,0.719701,0.020442,1.996569,1.996569,1.796108,1.796108,0.042671,7.4e-05,0.020267,0.585292,0.106896,-0.58018,4.805527,0.976404,1.04122,21.651035,21.67445,0.513694,15360.0,1.463893,21.742323,22.614578,1.29713,1008.0,14997.572266,1024.0,1024.0,47.724064,256200,64.0,1997.2
257000,15750,5547.4,4.999583,1.554516,0.673892,0.020442,1.337215,1.337215,1.058561,1.058561,0.038759,6.4e-05,0.020937,0.536155,0.056538,-0.533948,4.835394,0.976199,0.880618,22.407761,22.588186,0.273384,15360.0,1.26081,22.343472,23.289131,1.082753,1008.0,14994.419922,1024.0,1024.0,38.356438,257000,64.0,1997.2
257800,15800,5564.463,5.908281,2.082302,0.591314,0.020442,1.71845,1.71845,1.494322,1.494322,0.031976,6.5e-05,0.043033,0.613906,0.079167,-0.604455,4.801994,0.976338,0.913639,22.490753,22.738588,0.380158,15360.0,1.22419,22.416786,23.263903,1.082219,1008.0,14996.554688,1024.0,1024.0,39.517601,257800,64.0,1997.2
258600,15850,5581.251,5.80199,2.492612,0.523017,0.020442,1.399224,1.399224,1.10712,1.10712,0.022181,6.9e-05,0.009269,0.564743,0.058532,-0.560378,4.790747,0.976217,0.910771,22.27936,22.373606,0.280414,15360.0,1.022449,22.161772,22.529825,0.620047,1008.0,14994.689453,1024.0,1024.0,41.064861,258600,64.0,1997.2
259400,15900,5598.15,6.807258,2.931704,0.54115,0.020442,1.723911,1.723911,1.52651,1.52651,0.025417,7.8e-05,0.042756,0.626395,0.090503,-0.630181,4.791368,0.976277,1.010311,22.295113,22.540716,0.433633,15360.0,1.215309,22.169714,22.702936,1.00567,1008.0,14995.618164,1024.0,1024.0,31.577721,259400,64.0,1997.2
260200,15950,5615.139,5.764249,2.041078,0.653245,0.020442,1.517038,1.517038,1.312762,1.312762,0.036878,6.4e-05,0.00118,0.476319,0.082149,-0.471076,4.82962,0.976211,0.979387,21.443157,21.415113,0.396749,15360.0,1.333921,21.532913,22.161705,1.0166,1008.0,14994.604492,1024.0,1024.0,41.875431,260200,64.0,1997.2
261000,16000,5632.314,5.73717,2.462762,0.619354,0.020442,1.360927,1.360927,1.193527,1.193527,0.030923,7e-05,0.020306,0.770506,0.052389,-0.768053,4.796782,0.976104,0.80751,22.482334,22.603403,0.251299,15360.0,1.032588,22.447437,22.898731,0.699011,1008.0,14992.955078,1024.0,1024.0,53.825592,261000,64.0,1997.2
261800,16050,5649.332,4.627568,1.381617,0.528557,0.020441,1.301909,1.301909,1.026168,1.026168,0.02343,6.1e-05,0.015206,0.640787,0.057489,-0.640805,4.76811,0.976171,0.921429,22.741348,22.805689,0.274112,15360.0,1.094062,22.609459,23.027252,0.76386,1008.0,14993.980469,1024.0,1024.0,32.769325,261800,64.0,1997.2
262600,16100,5666.302,5.786201,2.606409,0.523656,0.020442,1.401629,1.401629,1.127965,1.127965,0.020522,6.3e-05,-0.006196,0.614517,0.041419,-0.616813,4.791159,0.976228,0.809998,22.710258,22.689772,0.198443,15360.0,0.967003,22.653248,22.668711,0.472336,1008.0,14994.861328,1024.0,1024.0,41.413582,262600,64.0,1997.2
263400,16150,5683.434,6.706859,2.602815,0.548371,0.020442,1.858223,1.858223,1.643458,1.643458,0.026972,7.1e-05,0.030879,0.668649,0.076797,-0.670511,4.736677,0.976273,1.076814,23.135178,23.321218,0.363761,15360.0,1.27831,23.027193,23.852077,0.997056,1008.0,14995.548828,1024.0,1024.0,37.126247,263400,64.0,1997.2
264200,16200,5700.529,5.618691,2.163709,0.499678,0.020441,1.491315,1.491315,1.213068,1.213068,0.019639,6.3e-05,0.010815,0.516612,0.060112,-0.514484,4.835276,0.976279,0.954454,22.975754,23.064352,0.29066,15360.0,1.097156,22.898706,23.261047,0.692046,1008.0,14995.650391,1024.0,1024.0,38.629341,264200,64.0,1997.2
265000,16250,5717.52,5.609103,2.235539,0.452466,0.020442,1.424012,1.424012,1.136637,1.136637,0.014843,6.5e-05,0.033091,0.692323,0.058495,-0.68781,5.127535,0.976296,0.962856,22.827124,23.035801,0.299934,15360.0,1.127652,22.640495,23.307667,0.785905,1008.0,14995.90332,1024.0,1024.0,24.427452,265000,64.0,1997.2
265800,16300,5734.229,6.1017,2.275632,0.533652,0.020442,1.691155,1.691155,1.496103,1.496103,0.024417,6.6e-05,0.021273,0.695757,0.08229,-0.70308,5.092054,0.976281,1.029864,23.270355,23.322308,0.419025,15360.0,1.201891,23.243673,23.78912,0.868125,1008.0,14995.669922,1024.0,1024.0,32.316338,265800,64.0,1997.2
266600,16350,5751.367,5.875527,1.991051,0.574143,0.020441,1.738344,1.738344,1.434528,1.434528,0.02734,6e-05,0.016598,0.738205,0.051216,-0.750557,5.109108,0.97625,1.007945,23.52986,23.638283,0.26167,15360.0,1.177238,23.45162,23.883095,0.710509,1008.0,14995.198242,1024.0,1024.0,40.220295,266600,64.0,1997.2
267400,16400,5768.096,6.259363,2.568715,0.612913,0.020442,1.378573,1.378573,1.113928,1.113928,0.034455,7e-05,0.051121,0.772064,0.075622,-0.774404,4.874783,0.976275,1.029507,23.417795,23.638559,0.368641,15360.0,1.534116,23.238722,24.165789,1.176425,1008.0,14995.585938,1024.0,1024.0,27.308229,267400,64.0,1997.2
268200,16450,5785.216,6.361,2.477008,0.621837,0.020441,1.542254,1.542254,1.292877,1.292877,0.03287,6e-05,0.035064,0.831318,0.068859,-0.84107,5.151033,0.97634,1.031769,23.698944,23.846857,0.354696,15360.0,1.594668,23.663681,24.716637,1.290354,1008.0,14996.578125,1024.0,1024.0,37.59993,268200,64.0,1997.2
269000,16500,5801.865,6.085305,2.047922,0.53899,0.020441,1.697233,1.697233,1.482464,1.482464,0.027261,6.2e-05,0.023821,0.691132,0.069622,-0.692765,5.282488,0.976285,1.143756,23.649057,23.820246,0.367777,15360.0,1.478063,23.546015,23.938854,0.951542,1008.0,14995.743164,1024.0,1024.0,40.690254,269000,64.0,1997.2
269800,16550,5818.639,5.96766,2.154935,0.640853,0.020441,1.417343,1.417343,1.135576,1.135576,0.040994,5.8e-05,0.034987,0.876226,0.068416,-0.869781,5.215092,0.976337,1.131702,23.55694,23.738974,0.356797,15360.0,1.418883,23.49749,24.166859,1.053548,1008.0,14996.537109,1024.0,1024.0,18.950628,269800,64.0,1997.2
270600,16600,5835.656,6.607154,2.698424,0.598557,0.020441,1.567099,1.567099,1.297302,1.297302,0.032675,5.9e-05,0.039436,0.765079,0.073605,-0.774828,5.023096,0.976232,1.08226,23.631809,23.877031,0.369726,15360.0,1.480754,23.575033,24.435925,1.172375,1008.0,14994.924805,1024.0,1024.0,53.881012,270600,64.0,1997.2
271400,16650,5852.74,5.536833,1.845854,0.589162,0.020441,1.532723,1.532723,1.252323,1.252323,0.028909,5.7e-05,-0.000561,0.629165,0.059647,-0.628064,5.156027,0.976209,1.04938,23.506674,23.527374,0.30754,15360.0,1.155208,23.442129,23.623398,0.662689,1008.0,14994.573242,1024.0,1024.0,29.903669,271400,64.0,1997.2
272200,16700,5869.896,5.469927,1.849322,0.492943,0.020441,1.363134,1.363134,1.07676,1.07676,0.017941,4.9e-05,0.042932,0.724804,0.071684,-0.720921,5.142378,0.976242,1.111342,24.137522,24.371246,0.368628,15360.0,1.511662,24.080048,24.622068,1.058269,1008.0,14995.070312,1024.0,1024.0,42.837879,272200,64.0,1997.2
273000,16750,5887.094,7.037762,3.152142,0.571581,0.020442,1.599287,1.599287,1.338895,1.338895,0.028961,6.3e-05,0.005961,0.612604,0.077891,-0.612381,5.069284,0.976191,1.094244,23.484751,23.475052,0.394851,15360.0,1.447254,23.392956,23.873899,0.988341,1008.0,14994.289062,1024.0,1024.0,34.028854,273000,64.0,1997.2
273800,16800,5904.094,6.333822,2.395438,0.629225,0.020441,1.590737,1.590737,1.322264,1.322264,0.037368,5.5e-05,0.005453,0.633837,0.069067,-0.62492,5.201736,0.976205,1.101403,23.974678,24.05714,0.359267,15360.0,1.44017,23.930817,24.567427,0.969168,1008.0,14994.507812,1024.0,1024.0,38.073814,273800,64.0,1997.2
274600,16850,5921.188,5.777552,1.722104,0.787227,0.020441,1.423527,1.423527,1.099315,1.099315,0.052218,5.5e-05,0.039978,0.947934,0.075736,-0.950343,5.298611,0.976272,1.158607,24.268084,24.467283,0.401294,15360.0,1.611049,24.253962,25.050215,1.185612,1008.0,14995.542969,1024.0,1024.0,30.899275,274600,64.0,1997.2
275400,16900,5960.829,6.724863,2.913385,0.480923,0.020441,1.609712,1.609712,1.386306,1.386306,0.020928,5.8e-05,-0.007114,0.740603,0.079397,-0.740378,5.41062,0.976349,1.134226,23.43819,23.400953,0.429588,15360.0,1.374396,23.394148,23.645287,0.842183,1008.0,14996.726562,1024.0,1024.0,50.638657,275400,64.0,1997.2
276200,16950,5977.809,5.478867,1.773266,0.620542,0.020441,1.419142,1.419142,1.220907,1.220907,0.035827,4.9e-05,0.006916,0.790506,0.05735,-0.788391,5.471832,0.976227,1.065954,23.755714,23.804918,0.31381,15360.0,1.435645,23.730106,23.697233,0.911916,1008.0,14994.852539,1024.0,1024.0,65.849243,276200,64.0,1997.2
277000,17000,5994.451,5.326852,1.759646,0.550984,0.020441,1.442082,1.442082,1.304497,1.304497,0.031823,5.1e-05,0.017905,0.96315,0.066942,-0.964647,5.689592,0.976263,1.005705,24.087355,24.211679,0.380874,15360.0,1.286265,24.035526,24.456106,0.864322,1008.0,14995.404297,1024.0,1024.0,105.420685,277000,64.0,1997.2
277800,17050,6011.2,5.930076,2.146114,0.694827,0.020441,1.437701,1.437701,1.133003,1.133003,0.044761,5.2e-05,0.026927,0.877533,0.055352,-0.8685,5.648218,0.976249,1.048128,23.925676,24.082781,0.312639,15360.0,1.373892,23.918282,24.230434,0.904679,1008.0,14995.179688,1024.0,1024.0,34.288738,277800,64.0,1997.2
278600,17100,6027.818,5.386141,1.684325,0.562509,0.020441,1.391842,1.391842,1.120713,1.120713,0.036232,5.4e-05,0.019861,0.753222,0.057528,-0.756389,5.482355,0.976273,1.139481,23.792767,23.91799,0.315389,15360.0,1.428324,23.719852,23.983116,0.870549,1008.0,14995.544922,1024.0,1024.0,25.119524,278600,64.0,1997.2
279400,17150,6044.539,5.473919,1.922649,0.592011,0.020441,1.582296,1.582296,1.295709,1.295709,0.029054,5.3e-05,0.018533,0.830175,0.061373,-0.834264,5.47226,0.976222,0.827878,23.985756,24.057653,0.335848,15360.0,1.172938,23.952787,24.327534,0.86991,1008.0,14994.772461,1024.0,1024.0,25.34314,279400,64.0,1997.2
280200,17200,6061.19,5.610466,1.991643,0.514031,0.020441,1.503101,1.503101,1.297526,1.297526,0.023589,4.8e-05,0.009014,0.730754,0.059054,-0.731426,5.518269,0.976233,1.057846,24.374708,24.478113,0.325876,15360.0,1.213599,24.337473,24.480577,0.626526,1008.0,14994.944336,1024.0,1024.0,44.475815,280200,64.0,1997.2
281000,17250,6077.961,6.804541,2.756182,0.712869,0.020441,1.616485,1.616485,1.386869,1.386869,0.046569,5.3e-05,0.043909,0.914104,0.081814,-0.914046,5.403925,0.97632,1.056786,24.438108,24.665211,0.442117,15360.0,1.454063,24.430008,25.372641,1.194888,1008.0,14996.277344,1024.0,1024.0,45.560379,281000,64.0,1997.2
281800,17300,6094.623,6.359545,2.529308,0.567424,0.020441,1.693195,1.693195,1.45905,1.45905,0.031389,5e-05,0.019091,0.869124,0.070168,-0.86578,5.22332,0.976386,1.005448,24.416639,24.539032,0.366512,15360.0,1.184393,24.450596,24.750095,0.798906,1008.0,14997.28418,1024.0,1024.0,70.201706,281800,64.0,1997.2
282600,17350,6111.409,4.834722,1.306758,0.65188,0.020441,1.277908,1.277908,0.964758,0.964758,0.038792,4.6e-05,0.010773,0.756656,0.053974,-0.753835,5.075663,0.97634,1.0656,24.012049,24.114052,0.273952,15360.0,1.245231,24.010437,24.359318,0.712895,1008.0,14996.583984,1024.0,1024.0,26.039909,282600,64.0,1997.2
283400,17400,6128.253,7.218452,3.176499,0.653417,0.020442,1.732339,1.732339,1.537364,1.537364,0.035642,5.9e-05,0.017517,0.884319,0.076591,-0.884298,5.210938,0.976182,1.04929,24.34952,24.441093,0.399112,15360.0,1.319053,24.270195,24.734814,0.987691,1008.0,14994.162109,1024.0,1024.0,38.787098,283400,64.0,1997.2
284200,17450,6145.137,5.212464,1.621722,0.564042,0.020441,1.471495,1.471495,1.157677,1.157677,0.024725,4.5e-05,0.006292,0.834555,0.05417,-0.831346,5.252239,0.976378,1.02901,24.648813,24.704315,0.284512,15360.0,1.174373,24.656891,24.927238,0.613147,1008.0,14997.169922,1024.0,1024.0,25.818665,284200,64.0,1997.2
285000,17500,6162.269,5.673146,2.148935,0.481547,0.020441,1.451492,1.451492,1.190484,1.190484,0.018032,4.9e-05,0.016945,0.827303,0.081735,-0.831523,5.317747,0.976259,0.999409,24.672779,24.753338,0.434648,15360.0,1.364092,24.647455,24.838209,0.946728,1008.0,14995.333984,1024.0,1024.0,39.2314,285000,64.0,1997.2
285800,17550,6179.339,6.271785,2.377527,0.60105,0.020441,1.581803,1.581803,1.289262,1.289262,0.03463,5.1e-05,0.012211,0.806138,0.072704,-0.808606,5.43626,0.976318,1.099688,24.661411,24.719101,0.395238,15360.0,1.402945,24.636057,25.050968,1.09838,1008.0,14996.244141,1024.0,1024.0,41.595158,285800,64.0,1997.2
286600,17600,6196.435,5.823508,2.100277,0.581012,0.020441,1.614812,1.614812,1.342978,1.342978,0.031485,4.4e-05,0.013209,0.831685,0.07314,-0.83777,5.238972,0.97628,0.945892,24.674784,24.758093,0.383179,15360.0,1.287946,24.697289,25.1514,0.951196,1008.0,14995.658203,1024.0,1024.0,34.123402,286600,64.0,1997.2
287400,17650,6213.603,6.192343,2.508747,0.510751,0.020441,1.573411,1.573411,1.350185,1.350185,0.021454,4.4e-05,0.024847,0.740813,0.09001,-0.74172,5.509771,0.976322,0.989761,24.705278,24.900345,0.495936,15360.0,1.356812,24.676548,25.359287,1.124451,1008.0,14996.306641,1024.0,1024.0,39.741814,287400,64.0,1997.2
288200,17700,6230.765,6.222046,2.399558,0.584228,0.020441,1.694081,1.694081,1.491009,1.491009,0.030275,4.7e-05,0.015723,0.924727,0.080421,-0.917373,5.802101,0.976238,0.952339,24.573467,24.685385,0.466609,15360.0,1.287555,24.53756,24.919399,1.13487,1008.0,14995.017578,1024.0,1024.0,49.930351,288200,64.0,1997.2
289000,17750,6247.973,6.037206,2.355751,0.624943,0.020441,1.448783,1.448783,1.217193,1.217193,0.036585,4.8e-05,0.049398,1.007749,0.075817,-1.010697,5.903435,0.976226,0.992011,24.90485,25.18969,0.447579,15360.0,1.336665,24.8251,25.762352,1.106163,1008.0,14994.837891,1024.0,1024.0,34.059887,289000,64.0,1997.2
289800,17800,6265.324,6.057656,2.237128,0.602103,0.020441,1.694899,1.694899,1.505741,1.505741,0.028351,4.5e-05,0.008774,0.892995,0.074512,-0.887945,5.627367,0.976303,0.942132,24.622665,24.66176,0.419307,15360.0,1.275627,24.689219,25.17312,1.055719,1008.0,14996.013672,1024.0,1024.0,46.014534,289800,64.0,1997.2
290600,17850,6285.108,6.450655,2.589296,0.633888,0.020441,1.604476,1.604476,1.308562,1.308562,0.038018,4.9e-05,0.001475,0.670815,0.061223,-0.669223,5.500032,0.976238,1.040677,24.794687,24.869125,0.336731,15360.0,1.333181,24.753006,25.456783,1.031072,1008.0,14995.009766,1024.0,1024.0,33.779163,290600,64.0,1997.2
291400,17900,6305.044,4.768378,1.226657,0.63398,0.020441,1.384485,1.384485,1.044162,1.044162,0.037389,4.3e-05,-0.001377,0.689918,0.054803,-0.694727,5.479294,0.976215,1.001298,24.731153,24.699171,0.300279,15360.0,1.214816,24.807446,25.078646,0.771715,1008.0,14994.654297,1024.0,1024.0,37.134983,291400,64.0,1997.2
292200,17950,6323.166,6.006709,2.45043,0.542011,0.020441,1.542678,1.542678,1.309383,1.309383,0.0275,4.7e-05,0.017421,0.852899,0.064913,-0.848783,5.658529,0.97634,0.935763,25.182911,25.284441,0.367314,15360.0,1.145656,25.143929,25.627714,0.781747,1008.0,14996.577148,1024.0,1024.0,28.32448,292200,64.0,1997.2
293000,18000,6344.524,4.841172,1.534134,0.522662,0.020441,1.365657,1.365657,1.120739,1.120739,0.020537,3.9e-05,0.006315,0.783292,0.061544,-0.775822,5.746414,0.976262,0.904793,24.463409,24.502476,0.353659,15360.0,1.168678,24.520884,24.795694,0.803584,1008.0,14995.384766,1024.0,1024.0,48.243603,293000,64.0,1997.2
293800,18050,6362.961,4.288693,1.148673,0.579534,0.020441,1.230721,1.230721,0.814277,0.814277,0.026713,4.2e-05,-0.005946,0.799781,0.045255,-0.803306,5.677528,0.97626,0.855415,24.664789,24.634474,0.256937,15360.0,1.122611,24.684042,24.752058,0.605686,1008.0,14995.353516,1024.0,1024.0,48.220665,293800,64.0,1997.2
294600,18100,6379.778,6.009055,2.287415,0.599144,0.020441,1.468612,1.468612,1.23786,1.23786,0.03684,4.7e-05,0.02162,0.88613,0.078837,-0.894715,5.643345,0.97632,1.026188,25.055944,25.167534,0.444907,15360.0,1.462579,24.94622,25.657078,1.297207,1008.0,14996.276367,1024.0,1024.0,30.016325,294600,64.0,1997.2
295400,18150,6396.837,4.937613,1.717632,0.572273,0.020441,1.281789,1.281789,1.08174,1.08174,0.025176,3.9e-05,-0.005108,0.864538,0.058224,-0.873202,5.641279,0.976254,0.917753,24.774763,24.753733,0.328457,15360.0,1.015514,24.909378,25.025097,0.636546,1008.0,14995.262695,1024.0,1024.0,40.820255,295400,64.0,1997.2
296200,18200,6414.075,4.697619,1.336136,0.577073,0.020441,1.325978,1.325978,0.998048,0.998048,0.030278,4.1e-05,0.013212,1.005043,0.050798,-0.996937,5.795584,0.976329,0.937591,24.810789,24.865128,0.294405,15360.0,1.181969,24.795021,25.039757,0.754407,1008.0,14996.411133,1024.0,1024.0,19.419319,296200,64.0,1997.2
297000,18250,6433.696,6.872157,3.049199,0.559527,0.020441,1.693678,1.693678,1.496448,1.496448,0.029448,4.7e-05,0.004701,0.685502,0.079398,-0.695045,5.905005,0.976273,0.961381,24.040174,24.142555,0.468847,15360.0,1.379537,23.986019,24.513319,1.146273,1008.0,14995.550781,1024.0,1024.0,44.352905,297000,64.0,1997.2
297800,18300,6453.052,6.358035,2.542818,0.638973,0.020441,1.688827,1.688827,1.479255,1.479255,0.033517,3.9e-05,-0.013139,0.819559,0.06446,-0.820375,5.912785,0.976332,0.93313,24.08201,24.017988,0.38114,15360.0,1.260341,24.183084,24.462807,0.870681,1008.0,14996.459961,1024.0,1024.0,32.806255,297800,64.0,1997.2
298600,18350,6472.406,5.017262,1.49816,0.630489,0.020441,1.406778,1.406778,1.074558,1.074558,0.033909,3.9e-05,0.023584,0.739898,0.058985,-0.735143,5.759439,0.976294,0.917757,25.174444,25.343239,0.339721,15360.0,1.264585,25.086195,25.877737,0.967196,1008.0,14995.880859,1024.0,1024.0,25.624001,298600,64.0,1997.2
299400,18400,6490.868,5.153612,1.757175,0.536298,0.020441,1.415825,1.415825,1.120234,1.120234,0.02021,3.8e-05,0.001361,0.740803,0.044727,-0.735724,5.751524,0.976255,0.965299,25.093422,25.096657,0.257247,15360.0,1.052101,25.060019,25.115166,0.466729,1008.0,14995.277344,1024.0,1024.0,31.11694,299400,64.0,1997.2
300200,18450,6533.276,5.463437,2.055363,0.508491,0.020441,1.423113,1.423113,1.16563,1.16563,0.021738,4.1e-05,-0.010948,0.734425,0.054216,-0.730198,5.908634,0.976362,0.957302,24.131472,24.079306,0.320343,15360.0,1.224545,24.054245,23.874571,0.655898,1008.0,14996.919922,1024.0,1024.0,53.853378,300200,64.0,1997.2
301000,18500,6552.181,5.18041,1.919894,0.525614,0.020441,1.351675,1.351675,1.107248,1.107248,0.017776,3.9e-05,-0.00855,0.730698,0.047341,-0.724688,6.019342,0.976347,0.92747,25.040228,24.999224,0.284961,15360.0,1.028992,25.017437,25.022629,0.534301,1008.0,14996.683594,1024.0,1024.0,33.46542,301000,64.0,1997.2
301800,18550,6571.969,5.260391,1.954319,0.47159,0.020441,1.450878,1.450878,1.189097,1.189097,0.020044,4.2e-05,-0.004626,0.718743,0.051209,-0.720001,6.046656,0.976296,0.823238,23.927254,23.894886,0.309644,15360.0,1.331542,23.86754,23.885635,0.916761,1008.0,14995.898438,1024.0,1024.0,26.639843,301800,64.0,1997.2
302600,18600,6589.951,4.76863,1.35224,0.620608,0.020441,1.294041,1.294041,1.090759,1.090759,0.032334,3.7e-05,-0.001465,0.943676,0.053133,-0.938843,6.071537,0.976296,0.995937,25.473278,25.467058,0.3226,15360.0,1.191415,25.511961,25.937731,0.774858,1008.0,14995.904297,1024.0,1024.0,37.810143,302600,64.0,1997.2
303400,18650,6607.865,5.317816,1.944696,0.500194,0.020441,1.494468,1.494468,1.252926,1.252926,0.024103,4.1e-05,0.018256,0.781787,0.050051,-0.775322,6.221903,0.976355,0.855759,25.432606,25.57505,0.311412,15360.0,1.115188,25.211483,25.363329,0.758894,1008.0,14996.813477,1024.0,1024.0,38.398933,303400,64.0,1997.2
304200,18700,6626.883,6.437953,2.742124,0.566839,0.020441,1.5109,1.5109,1.23765,1.23765,0.033635,4.2e-05,-0.002352,0.782848,0.069666,-0.775785,6.287916,0.976251,1.052569,25.072412,25.108585,0.438053,15360.0,1.321141,25.01646,25.398039,0.98859,1008.0,14995.216797,1024.0,1024.0,46.320107,304200,64.0,1997.2
305000,18750,6647.721,6.213912,2.643947,0.524538,0.020441,1.525093,1.525093,1.197304,1.197304,0.021241,3.8e-05,0.007999,0.751509,0.067003,-0.746871,6.160982,0.976331,0.959814,24.813673,24.869707,0.412803,15360.0,1.265234,24.850389,25.212036,0.996774,1008.0,14996.439453,1024.0,1024.0,45.674675,305000,64.0,1997.2
305800,18800,6667.652,7.100218,2.987224,0.560975,0.020441,1.93563,1.93563,1.665833,1.665833,0.031195,4.1e-05,0.005898,0.868736,0.059413,-0.856419,6.090384,0.976332,1.024352,25.027388,25.103188,0.361849,15360.0,1.24045,24.999334,25.219112,0.829996,1008.0,14996.462891,1024.0,1024.0,26.121492,305800,64.0,1997.2
306600,18850,6685.799,4.664377,1.362158,0.599184,0.020441,1.359087,1.359087,1.033596,1.033596,0.029107,3.3e-05,-0.008398,0.83414,0.04861,-0.84063,6.038769,0.976369,0.885033,25.190191,25.146366,0.293547,15360.0,1.03655,25.251514,25.617575,0.718095,1008.0,14997.025391,1024.0,1024.0,53.68507,306600,64.0,1997.2
307400,18900,6705.328,5.049674,1.53643,0.598756,0.020441,1.325487,1.325487,1.044834,1.044834,0.035416,3.4e-05,-5.8e-05,0.95228,0.063505,-0.954327,6.268211,0.976308,1.062504,25.460976,25.438644,0.398062,15360.0,1.245217,25.55496,25.611834,0.986842,1008.0,14996.083984,1024.0,1024.0,30.629463,307400,64.0,1997.2
308200,18950,6725.951,6.220609,2.265525,0.62288,0.020441,1.729004,1.729004,1.473595,1.473595,0.033688,3.6e-05,0.000677,0.973562,0.069373,-0.97498,6.290215,0.976343,1.047294,26.025974,26.041611,0.43637,15360.0,1.206291,26.06229,26.533644,0.955504,1008.0,14996.625,1024.0,1024.0,39.454082,308200,64.0,1997.2
309000,19000,6747.364,6.9072,3.257078,0.479447,0.020441,1.529784,1.529784,1.233979,1.233979,0.018944,4.3e-05,0.031602,0.960191,0.065565,-0.968871,6.359755,0.976257,1.05264,25.380842,25.545238,0.416976,15360.0,1.277435,25.168638,25.476503,0.914382,1008.0,14995.301758,1024.0,1024.0,51.584488,309000,64.0,1997.2
309800,19050,6764.793,5.905028,2.414355,0.521845,0.020441,1.454406,1.454406,1.214725,1.214725,0.021736,3.3e-05,0.016741,0.923243,0.053311,-0.922056,6.613636,0.976265,0.99657,25.49087,25.589113,0.352579,15360.0,1.117432,25.445946,25.67362,0.671078,1008.0,14995.426758,1024.0,1024.0,38.880299,309800,64.0,1997.2
310600,19100,6782.379,5.665333,2.045654,0.664355,0.020441,1.375163,1.375163,1.097104,1.097104,0.034922,3.7e-05,0.000235,0.77122,0.052105,-0.767367,6.723476,0.976365,1.039912,24.745558,24.775421,0.350326,15360.0,1.273527,24.697861,24.984814,0.896573,1008.0,14996.960938,1024.0,1024.0,39.761978,310600,64.0,1997.2
311400,19150,6799.596,6.638907,2.729985,0.586951,0.020441,1.68142,1.68142,1.443145,1.443145,0.031966,3.6e-05,-0.005324,0.671759,0.077812,-0.673463,6.73143,0.97625,1.027185,25.342676,25.356764,0.523788,15360.0,1.433688,25.377253,25.744196,1.303231,1008.0,14995.201172,1024.0,1024.0,44.666683,311400,64.0,1997.2
312200,19200,6816.67,5.852666,2.151809,0.633077,0.020441,1.439394,1.439394,1.187349,1.187349,0.039167,3.6e-05,0.025539,0.917186,0.051896,-0.925289,6.835497,0.976257,1.03668,25.990627,26.189837,0.354735,15360.0,1.33929,26.024778,26.83094,1.026305,1008.0,14995.299805,1024.0,1024.0,37.998051,312200,64.0,1997.2
313000,19250,6835.425,5.015418,1.656,0.568571,0.020441,1.295342,1.295342,1.014928,1.014928,0.032376,3.3e-05,-0.000316,0.773815,0.04921,-0.770084,6.771822,0.976319,0.981533,24.919842,24.923077,0.333238,15360.0,1.214378,24.954157,25.189648,0.815336,1008.0,14996.251953,1024.0,1024.0,33.291965,313000,64.0,1997.2
313800,19300,6855.655,6.097933,2.455642,0.513221,0.020441,1.465648,1.465648,1.215797,1.215797,0.022386,3.8e-05,0.025119,0.877772,0.058572,-0.881323,6.770992,0.976321,1.079538,25.331434,25.484911,0.39659,15360.0,1.305864,25.239115,25.823004,0.950535,1008.0,14996.294922,1024.0,1024.0,33.931915,313800,64.0,1997.2
314600,19350,6874.353,7.000209,3.170187,0.630469,0.020441,1.521001,1.521001,1.251902,1.251902,0.045908,3.7e-05,0.012856,0.810825,0.059372,-0.809419,6.805161,0.976303,1.063103,25.876272,26.000597,0.404034,15360.0,1.433504,25.849785,26.63887,1.357886,1008.0,14996.019531,1024.0,1024.0,37.124634,314600,64.0,1997.2
