env_step,gradient_step,elapsed_s,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
491400,30400,10849.034,37.497696,24.999847,0.596861,0.02044,9.421238,9.421238,9.421238,9.421238,0.029141,6e-06,0.004794,0.419877,0.031327,-0.444746,26.590004,0.976322,1.143923,75.836685,76.17514,0.832993,15360.0,1.228225,74.871742,74.628899,1.493781,1008.0,14996.300781,1024.0,1024.0,169.834778,491400,64.0,1999.3
492200,30450,10866.014,38.9636,25.980276,0.583739,0.02044,9.827755,9.827755,9.827755,9.827755,0.023051,6e-06,0.004434,0.369393,0.041575,-0.386539,27.210854,0.976297,1.183781,82.509583,83.290726,1.131282,15360.0,1.268001,80.628792,80.824196,1.609285,1008.0,14995.916016,1024.0,1024.0,150.895599,492200,64.0,1999.3
493000,30500,10882.753,36.680939,24.647045,0.59442,0.02044,9.008571,9.008571,9.008571,9.008571,0.026543,6e-06,0.020949,0.828889,0.027541,-0.808963,27.614891,0.976326,1.111805,78.654472,79.103447,0.760554,15360.0,1.256162,77.765198,78.509537,1.806866,1008.0,14996.369141,1024.0,1024.0,163.106842,493000,64.0,1999.3
493800,30550,10899.766,39.485867,26.906507,0.673173,0.02044,9.384384,9.384384,9.384384,9.384384,0.034407,6e-06,0.016093,0.739627,0.036503,-0.742176,27.960991,0.976317,1.155587,81.989311,82.582329,1.020661,15360.0,1.304148,80.736115,80.545616,1.710629,1008.0,14996.231445,1024.0,1024.0,192.546448,493800,64.0,1999.3
494600,30600,10916.962,36.706886,24.307461,0.595161,0.02044,9.333433,9.333433,9.333433,9.333433,0.026836,6e-06,0.009816,0.800165,0.026753,-0.779804,28.100449,0.9763,1.139034,77.087334,77.502495,0.751768,15360.0,1.227327,75.857597,75.608391,1.52515,1008.0,14995.974609,1024.0,1024.0,135.961014,494600,64.0,1999.3
495400,30650,10934.139,37.054794,24.499531,0.587695,0.02044,9.501194,9.501194,9.500658,9.500658,0.021708,6e-06,0.009312,0.623593,0.029276,-0.626586,28.283295,0.976308,1.092871,78.776299,79.356483,0.828026,15360.0,1.312099,77.034355,77.163956,1.418594,1008.0,14996.091797,1024.0,1024.0,165.29361,495400,64.0,1999.3
496200,30700,10951.317,31.409534,19.93074,0.619612,0.02044,8.492153,8.492153,8.492153,8.492153,0.02414,5e-06,0.006778,1.03142,0.013659,-1.04264,28.511124,0.976316,1.11248,72.799034,72.896233,0.389433,15360.0,1.26039,71.901794,71.487663,1.069584,1008.0,14996.208984,1024.0,1024.0,160.912872,496200,64.0,1999.3
497000,30750,10968.388,41.632698,28.161133,0.594862,0.02044,10.263227,10.263227,10.263227,10.263227,0.024016,6e-06,0.012173,0.731687,0.0301,-0.736676,28.472763,0.976302,1.154387,77.577019,77.965889,0.857019,15360.0,1.333835,76.01265,75.472351,1.562937,1008.0,14995.992188,1024.0,1024.0,127.286003,497000,64.0,1999.3
497800,30800,10985.359,42.642879,29.422142,0.608898,0.02044,9.989929,9.989929,9.989822,9.989822,0.027103,6e-06,0.007481,1.010739,0.036873,-1.006647,28.553963,0.97631,1.206138,72.865501,73.220299,1.052866,15360.0,1.296178,71.430077,70.636292,1.561553,1008.0,14996.115234,1024.0,1024.0,195.404617,497800,64.0,1999.3
498600,30850,11002.546,35.794899,24.241186,0.59576,0.02044,8.569303,8.569303,8.569303,8.569303,0.027173,6e-06,0.026033,1.2083,0.029763,-1.188996,28.583611,0.976312,1.125187,83.035019,83.443275,0.85072,15360.0,1.200188,81.815948,81.61203,1.60054,1008.0,14996.148438,1024.0,1024.0,120.001488,498600,64.0,1999.3
499400,30900,11019.712,40.885979,27.678724,0.603395,0.02044,10.062761,10.062761,10.062761,10.062761,0.024453,6e-06,0.018538,1.096025,0.028538,-1.101411,28.714836,0.976307,1.098965,79.816467,80.312096,0.81946,15360.0,1.322927,78.470818,78.436478,1.721293,1008.0,14996.072266,1024.0,1024.0,197.163528,499400,64.0,1999.3
500200,30950,11063.217,28.806522,18.435734,0.641189,0.02044,7.445534,7.445534,7.445094,7.445094,0.026884,5e-06,0.015577,1.498314,0.01651,-1.508709,28.883141,0.976293,1.107631,74.308289,74.577042,0.476851,15360.0,1.319546,73.46125,73.526276,1.225896,1008.0,14995.866211,1024.0,1024.0,135.318893,499200,64.0,1999.3
501000,31000,11077.357,33.504803,21.898266,0.677327,0.02044,8.50548,8.50548,8.505462,8.505462,0.035149,5e-06,0.014992,1.481329,0.018585,-1.48634,29.003357,0.976312,1.136902,73.820969,74.077545,0.539013,15360.0,1.336158,72.873917,73.194374,1.568553,1008.0,14996.158203,1024.0,1024.0,183.86795,500000,64.0,1999.3
501800,31050,11091.102,37.929722,25.533558,0.635176,0.02044,9.28711,9.28711,9.28711,9.28711,0.026752,6e-06,0.013491,1.124035,0.025875,-1.120322,29.269279,0.976313,1.137124,75.713821,75.926193,0.757329,15360.0,1.247034,74.721283,74.426071,1.416935,1008.0,14996.165039,1024.0,1024.0,188.756393,499800,64.0,1999.3
502600,31100,11104.884,32.702847,21.680801,0.62208,0.02044,8.028775,8.028775,8.028203,8.028203,0.020567,6e-06,0.020318,1.175466,0.025784,-1.1714,29.509109,0.976311,1.141362,77.253975,77.568817,0.760853,15360.0,1.287302,75.696526,75.46373,1.61684,1008.0,14996.132812,1024.0,1024.0,156.761505,499600,64.0,1999.3
503400,31150,11118.59,38.477459,26.096838,0.597136,0.02044,9.317965,9.317965,9.317455,9.317455,0.020803,6e-06,0.015463,1.049324,0.024487,-1.067544,29.619667,0.976316,1.116207,75.864105,76.12925,0.725312,15360.0,1.272033,74.395653,73.934769,1.517869,1008.0,14996.214844,1024.0,1024.0,149.219025,499400,64.0,1999.3
504200,31200,11132.401,31.763407,20.548443,0.696149,0.02044,8.194396,8.194396,8.194396,8.194396,0.03744,5e-06,0.033035,1.712545,0.024519,-1.734725,29.662262,0.976306,1.057325,76.656837,77.111656,0.727299,15360.0,1.313936,76.085121,77.251862,2.023732,1008.0,14996.053711,1024.0,1024.0,181.935654,499200,64.0,1999.3
505000,31250,11146.148,39.432018,27.066561,0.625396,0.02044,9.305944,9.305944,9.305737,9.305737,0.026148,6e-06,0.019501,1.311614,0.028064,-1.312285,30.021446,0.976324,1.0727,78.101059,78.535858,0.84252,15360.0,1.302931,76.549255,76.369804,1.454783,1008.0,14996.331055,1024.0,1024.0,147.73494,500000,64.0,1999.3
505800,31300,11159.872,36.130871,24.25515,0.613926,0.02044,8.836124,8.836124,8.836124,8.836124,0.027166,6e-06,0.010171,1.329905,0.021568,-1.336398,30.22345,0.976302,1.126611,74.475189,74.723961,0.651849,15360.0,1.2828,73.293983,73.394539,1.365009,1008.0,14996.0,1024.0,1024.0,178.805206,499800,64.0,1999.3
506600,31350,11173.599,41.391594,28.077305,0.626614,0.02044,10.155745,10.155745,10.155745,10.155745,0.033719,6e-06,0.030513,1.358994,0.033083,-1.367628,30.533234,0.976295,1.051212,81.875214,82.378105,1.010136,15360.0,1.380628,80.417603,80.961067,2.234675,1008.0,14995.894531,1024.0,1024.0,158.87619,499600,64.0,1999.3
507400,31400,11187.419,32.783916,22.34411,0.650018,0.02044,7.610206,7.610206,7.610032,7.610032,0.026863,5e-06,0.01989,1.558393,0.025412,-1.585514,30.776077,0.97631,1.003861,79.818138,80.164253,0.782086,15360.0,1.247902,78.464867,78.414742,1.494765,1008.0,14996.118164,1024.0,1024.0,145.85376,499400,64.0,1999.3
508200,31450,11201.171,34.349152,23.415325,0.603172,0.02044,8.11997,8.11997,8.119711,8.119711,0.024609,6e-06,0.018516,1.447158,0.023767,-1.468326,30.936119,0.97631,0.998212,80.786125,81.264931,0.73525,15360.0,1.205067,79.402336,79.983505,1.5002,1008.0,14996.125,1024.0,1024.0,195.054337,499200,64.0,1999.3
509000,31500,11214.971,34.975945,23.6632,0.670417,0.02044,8.393167,8.393167,8.393167,8.393167,0.034323,5e-06,0.020758,1.593861,0.024615,-1.598858,31.194115,0.976298,1.002795,77.272606,77.587898,0.767853,15360.0,1.219501,76.545242,77.191956,1.571564,1008.0,14995.938477,1024.0,1024.0,138.359909,500000,64.0,1999.3
509800,31550,11228.599,36.669239,24.237694,0.602026,0.02044,9.470558,9.470558,9.470558,9.470558,0.02435,5e-06,0.027274,1.549717,0.024232,-1.543182,31.436356,0.976322,0.97823,79.732872,80.216377,0.761776,15360.0,1.286538,78.39624,78.7481,1.58403,1008.0,14996.298828,1024.0,1024.0,156.061005,499800,64.0,1999.3
510600,31600,11242.409,31.578684,21.508781,0.634908,0.02044,7.460774,7.460774,7.460532,7.460532,0.028341,5e-06,0.041931,1.843142,0.025578,-1.83214,31.704079,0.976301,0.815558,84.100395,84.728325,0.810918,15360.0,1.16738,83.16568,84.666328,2.156445,1008.0,14995.982422,1024.0,1024.0,150.636353,499600,64.0,1999.3
511400,31650,11256.128,35.454441,23.816099,0.662327,0.02044,8.795301,8.795301,8.795301,8.795301,0.032189,5e-06,0.024973,1.697397,0.023338,-1.681975,31.812607,0.976314,0.890186,81.958199,82.413544,0.742427,15360.0,1.218604,80.822327,81.694817,1.803236,1008.0,14996.178711,1024.0,1024.0,154.262817,499400,64.0,1999.3
512200,31700,11269.938,32.896332,21.460979,0.686885,0.02044,8.475537,8.475537,8.475537,8.475537,0.032732,5e-06,0.007599,1.454357,0.018312,-1.466111,31.967041,0.97631,1.023208,76.762383,76.99411,0.585387,15360.0,1.247087,75.677116,75.152779,0.957909,1008.0,14996.120117,1024.0,1024.0,178.349686,499200,64.0,1999.3
513000,31750,11283.653,37.514843,25.567694,0.644965,0.02044,9.100972,9.100972,9.100563,9.100563,0.02951,5e-06,0.021763,1.625607,0.021355,-1.629567,32.322708,0.976312,0.894134,82.125015,82.541031,0.690259,15360.0,1.182587,80.86927,81.128883,1.638578,1008.0,14996.144531,1024.0,1024.0,162.705795,500000,64.0,1999.3
513800,31800,11297.379,29.606617,18.454342,0.662054,0.02044,8.214476,8.214476,8.214476,8.214476,0.030344,5e-06,0.00693,1.691999,0.016081,-1.6923,32.600693,0.976316,1.052262,74.759529,75.042175,0.524265,15360.0,1.248882,73.655838,73.506805,0.958111,1008.0,14996.21582,1024.0,1024.0,152.576218,499800,64.0,1999.3
514600,31850,11311.181,39.380615,27.514423,0.722248,0.02044,8.868958,8.868958,8.868958,8.868958,0.043682,5e-06,0.028717,2.014054,0.026657,-2.000892,32.892883,0.9763,0.955362,80.366959,80.93718,0.876842,15360.0,1.278568,79.624878,80.783081,2.269658,1008.0,14995.974609,1024.0,1024.0,156.739609,499600,64.0,1999.3
515400,31900,11324.91,35.206985,22.989347,0.59654,0.02044,9.194115,9.194115,9.194115,9.194115,0.023015,5e-06,0.017613,1.621721,0.033442,-1.625423,33.254303,0.976316,1.064829,76.851692,77.352982,1.112092,15360.0,1.348949,75.223869,75.333572,1.787653,1008.0,14996.21875,1024.0,1024.0,162.541306,499400,64.0,1999.3
516200,31950,11338.706,41.40836,28.19286,0.714061,0.02044,10.080032,10.080032,10.080032,10.080032,0.040694,5e-06,0.017758,1.666895,0.030347,-1.65542,33.638611,0.976298,0.993062,79.378021,79.841782,1.02084,15360.0,1.273819,78.186607,77.616821,1.68295,1008.0,14995.941406,1024.0,1024.0,188.030991,499200,64.0,1999.3
517000,32000,11352.396,42.818962,29.172512,0.66392,0.02044,10.512625,10.512625,10.512625,10.512625,0.031948,5e-06,0.013566,1.6026,0.028956,-1.615901,33.907913,0.97632,1.002071,79.145561,79.454742,0.981852,15360.0,1.275216,77.644768,77.351913,1.750661,1008.0,14996.275391,1024.0,1024.0,193.531174,500000,64.0,1999.3
517800,32050,11366.085,40.711357,27.79719,0.67573,0.02044,9.816732,9.816732,9.816732,9.816732,0.035469,5e-06,0.015829,1.773723,0.027587,-1.759646,34.058228,0.976312,1.013553,77.618996,78.133904,0.939556,15360.0,1.3007,76.488655,76.751022,1.907963,1008.0,14996.157227,1024.0,1024.0,653.16449,499800,64.0,1999.3
518600,32100,11379.807,34.591888,23.035383,0.616068,0.02044,8.717285,8.717285,8.717285,8.717285,0.02585,5e-06,0.022208,1.682599,0.031649,-1.683428,34.579521,0.976307,0.952307,83.500076,84.244652,1.094423,15360.0,1.188246,81.86129,82.277611,1.847564,1008.0,14996.072266,1024.0,1024.0,186.776321,499600,64.0,1999.3
519400,32150,11393.616,30.558834,19.839674,0.641915,0.02044,7.902285,7.902285,7.901793,7.901793,0.026935,4e-06,0.020494,1.711644,0.039047,-1.721935,34.733482,0.976312,1.00354,77.41835,78.076927,1.356225,15360.0,1.134186,76.279686,76.15799,1.341381,1008.0,14996.147461,1024.0,1024.0,160.675461,499400,64.0,1999.3
520200,32200,11407.336,33.731766,22.732075,0.576594,0.02044,7.928668,7.928668,7.928535,7.928535,0.019815,5e-06,-0.000792,0.87387,0.091579,-0.87056,32.735382,0.976313,1.192919,92.061378,94.261284,2.99787,15360.0,1.629985,88.596092,90.991989,4.02874,1008.0,14996.168945,1024.0,1024.0,135.248779,499200,64.0,1999.3
521000,32250,11421.134,28.574642,17.817472,0.638953,0.02044,7.51086,7.51086,7.510849,7.510849,0.026579,5e-06,-0.037113,0.237138,0.127954,-0.24105,28.486877,0.976322,1.369447,87.779419,90.188972,3.645021,15360.0,1.678322,82.525314,87.290382,4.999329,1008.0,14996.304688,1024.0,1024.0,181.513977,500000,64.0,1999.3
521800,32300,11434.849,40.199959,27.737221,0.665379,0.02044,9.3974,9.3974,9.3974,9.3974,0.034963,5e-06,-0.035706,-0.026271,0.097693,0.034024,27.289719,0.976298,1.113182,92.17231,94.176682,2.666024,15360.0,1.207672,89.003258,90.542854,3.24675,1008.0,14995.9375,1024.0,1024.0,208.93602,499800,64.0,1999.3
522600,32350,11448.586,40.289139,27.539715,0.616192,0.02044,9.806955,9.806955,9.806096,9.806096,0.027434,5e-06,0.00354,-0.464225,0.081797,0.470068,26.247215,0.976318,1.012069,91.530312,92.410889,2.146947,15360.0,1.031768,88.907021,89.813934,2.405801,1008.0,14996.25,1024.0,1024.0,157.967346,499600,64.0,1999.3
523400,32400,11462.411,33.333706,22.202635,0.589338,0.02044,8.348732,8.348732,8.348593,8.348593,0.024439,5e-06,0.009967,-0.328918,0.081552,0.33023,26.996758,0.976293,1.065455,91.301155,92.328857,2.201642,15360.0,0.874218,88.747406,89.509056,2.062073,1008.0,14995.865234,1024.0,1024.0,142.016617,499400,64.0,1999.3
524200,32450,11476.16,37.052681,25.42787,0.698259,0.02044,8.650536,8.650536,8.650536,8.650536,0.036106,5e-06,-0.000157,-0.458788,0.078063,0.451482,26.715218,0.976293,1.107653,91.673859,92.284218,2.085474,15360.0,0.943429,90.147751,90.731155,2.344624,1008.0,14995.866211,1024.0,1024.0,160.887192,499200,64.0,1999.3
525000,32500,11489.972,33.057873,21.528242,0.665327,0.02044,8.618846,8.618846,8.618846,8.618846,0.032533,4e-06,-0.034752,-1.036558,0.08417,1.050635,26.782349,0.976305,1.108656,87.81871,88.932022,2.254268,15360.0,0.964107,85.706169,86.359337,1.952909,1008.0,14996.050781,1024.0,1024.0,204.917831,500000,64.0,1999.3
525800,32550,11530.075,33.198368,21.457211,0.601054,0.02044,8.88241,8.88241,8.88241,8.88241,0.021481,4e-06,0.054769,-1.146703,0.077828,1.13202,27.660583,0.976314,1.03165,88.275597,88.176193,2.152758,15360.0,0.875307,85.99511,85.169037,2.265774,1008.0,14996.185547,1024.0,1024.0,168.075912,499800,64.0,1999.3
526600,32600,11543.921,33.769527,22.291761,0.60491,0.02044,8.579518,8.579518,8.579518,8.579518,0.025583,5e-06,0.027238,-0.472949,0.063126,0.457995,28.653694,0.976326,1.085488,93.164139,93.451172,1.808799,15360.0,1.007387,91.783081,91.678841,2.512854,1008.0,14996.360352,1024.0,1024.0,145.137039,499600,64.0,1999.3
527400,32650,11557.645,35.189583,23.124165,0.610894,0.02044,9.045153,9.045153,9.045153,9.045153,0.024368,5e-06,0.009991,-0.657689,0.058914,0.622276,29.588844,0.976278,1.168819,94.368378,95.005508,1.743199,15360.0,1.018689,92.028809,91.672623,2.054946,1008.0,14995.624023,1024.0,1024.0,150.546326,499400,64.0,1999.3
528200,32700,11571.428,31.132423,20.054968,0.671407,0.02044,8.072097,8.072097,8.071667,8.071667,0.031868,4e-06,-0.003019,-0.853289,0.068939,0.84657,30.041527,0.976304,1.176696,93.543884,94.542763,2.071041,15360.0,1.10875,90.555733,92.175583,2.501835,1008.0,14996.027344,1024.0,1024.0,186.517136,499200,64.0,1999.3
529000,32750,11585.119,37.746109,25.294125,0.603862,0.02044,9.522763,9.522763,9.52243,9.52243,0.024662,5e-06,-0.054185,-0.929634,0.073272,0.907169,30.273499,0.976304,1.126637,92.593849,94.052628,2.218211,15360.0,0.933947,90.211525,89.983948,1.774341,1008.0,14996.027344,1024.0,1024.0,133.599548,500000,64.0,1999.3
529800,32800,11598.844,41.772129,28.082424,0.653783,0.02044,10.471066,10.471066,10.471066,10.471066,0.032888,5e-06,0.019444,-0.620064,0.06842,0.647395,30.283401,0.9763,1.130332,93.034546,93.598671,2.071981,15360.0,1.158437,91.380943,91.450729,3.027195,1008.0,14995.974609,1024.0,1024.0,197.681107,499800,64.0,1999.3
530600,32850,11612.554,33.057701,22.09655,0.672145,0.02044,7.988039,7.988039,7.987747,7.987747,0.032827,5e-06,-0.03438,-0.462796,0.075496,0.455317,31.082802,0.976313,1.169276,96.058502,97.62394,2.346633,15360.0,1.156082,93.430267,94.940132,2.512725,1008.0,14996.169922,1024.0,1024.0,135.316345,499600,64.0,1999.3
531400,32900,11626.368,32.260521,21.547062,0.624352,0.02044,7.798752,7.798752,7.79868,7.79868,0.025631,4e-06,-0.030806,-0.731395,0.073441,0.738881,30.965698,0.976312,1.172092,94.522972,95.572395,2.274154,15360.0,1.162511,91.990913,92.311172,2.210974,1008.0,14996.148438,1024.0,1024.0,192.498779,499400,64.0,1999.3
532200,32950,11640.154,39.382271,27.530472,0.61845,0.02044,8.873516,8.873516,8.873516,8.873516,0.029853,5e-06,-0.034611,-0.65215,0.068219,0.653562,31.410828,0.976298,1.150575,95.189186,96.203491,2.142821,15360.0,1.120267,92.584534,93.032494,2.511517,1008.0,14995.933594,1024.0,1024.0,178.016663,499200,64.0,1999.3
533000,33000,11653.893,41.090984,28.574657,0.697512,0.02044,9.352975,9.352975,9.352975,9.352975,0.038374,5e-06,0.040385,-0.514368,0.06495,0.522053,32.454872,0.976312,1.086782,92.942764,92.874557,2.107953,15360.0,1.276448,91.515099,91.144127,3.644345,1008.0,14996.158203,1024.0,1024.0,148.181641,500000,64.0,1999.3
533800,33050,11667.621,36.695129,24.950882,0.662678,0.02044,8.7696,8.7696,8.7696,8.7696,0.037656,5e-06,-0.038814,-0.414221,0.068418,0.443308,33.079102,0.976325,1.122218,95.972176,97.434021,2.263209,15360.0,1.103872,93.628357,94.119629,2.484282,1008.0,14996.344727,1024.0,1024.0,187.677322,499800,64.0,1999.3
534600,33100,11681.34,36.007671,24.760721,0.735512,0.02044,8.194187,8.194187,8.194187,8.194187,0.043665,5e-06,0.010228,0.018401,0.059392,-0.015342,33.812454,0.976297,1.107459,97.138969,97.836075,2.008204,15360.0,1.19901,95.155045,96.158981,2.57716,1008.0,14995.923828,1024.0,1024.0,161.914825,499600,64.0,1999.3
535400,33150,11695.142,36.986176,24.69495,0.662284,0.02044,9.226603,9.226603,9.226603,9.226603,0.031645,5e-06,0.037098,-0.243748,0.044712,0.224041,34.663666,0.976314,1.065734,94.820549,94.725464,1.549893,15360.0,1.188016,93.59391,92.966148,2.466059,1008.0,14996.1875,1024.0,1024.0,186.905197,499400,64.0,1999.3
536200,33200,11708.935,36.723507,24.300854,0.605885,0.02044,9.502014,9.502014,9.502,9.502,0.022109,4e-06,-0.008576,-0.660792,0.047834,0.660408,35.37738,0.976311,1.033416,93.729935,94.47052,1.692228,15360.0,1.064243,91.023994,91.028542,1.941666,1008.0,14996.141602,1024.0,1024.0,194.035431,499200,64.0,1999.3
537000,33250,11722.639,36.205215,24.079062,0.631614,0.02044,9.095745,9.095745,9.095745,9.095745,0.031228,4e-06,0.057756,-0.356212,0.049852,0.354789,36.199661,0.976308,1.056685,92.798149,92.420265,1.804641,15360.0,1.181135,91.660255,91.531982,2.448824,1008.0,14996.083008,1024.0,1024.0,160.794739,500000,64.0,1999.3
537800,33300,11736.346,34.663818,22.98937,0.653109,0.02044,8.745124,8.745124,8.745124,8.745124,0.032503,4e-06,0.030595,-0.084348,0.042479,0.07607,36.610046,0.97632,0.98324,95.594116,95.649826,1.555145,15360.0,1.224757,94.237961,93.359055,2.678336,1008.0,14996.267578,1024.0,1024.0,148.288452,499800,64.0,1999.3
538600,33350,11750.093,36.324902,24.50247,0.61584,0.02044,8.732191,8.732191,8.732071,8.732071,0.021581,4e-06,0.034416,-0.479056,0.063265,0.469386,37.023422,0.976309,1.174353,93.219795,93.357605,2.342283,15360.0,1.2399,90.668243,89.82151,2.595774,1008.0,14996.101562,1024.0,1024.0,150.903229,499600,64.0,1999.3
539400,33400,11763.908,38.445988,26.506168,0.600015,0.02044,8.942558,8.942558,8.942558,8.942558,0.025484,4e-06,0.011848,-0.058748,0.041574,0.070617,37.170212,0.976312,1.07654,95.920807,96.167862,1.545299,15360.0,1.313866,93.805595,92.935936,2.70238,1008.0,14996.157227,1024.0,1024.0,137.874832,499400,64.0,1999.3
540200,33450,11777.722,32.821781,21.361902,0.637345,0.02044,8.545218,8.545218,8.545218,8.545218,0.029449,4e-06,0.033466,-0.853078,0.055021,0.860818,36.998383,0.976321,1.042753,89.962128,89.747253,2.035694,15360.0,1.087114,88.112907,87.305573,2.154659,1008.0,14996.283203,1024.0,1024.0,138.230148,499200,64.0,1999.3
541000,33500,11791.427,38.527447,26.439388,0.755699,0.02044,9.030441,9.030441,9.030441,9.030441,0.048462,5e-06,0.005749,0.339239,0.046648,-0.346034,37.648682,0.976306,1.02217,95.799774,96.759933,1.75622,15360.0,1.16837,93.961998,95.334053,2.875923,1008.0,14996.055664,1024.0,1024.0,159.107422,500000,64.0,1999.3
541800,33550,11805.123,34.156025,22.788788,0.651504,0.02044,8.524145,8.524145,8.524145,8.524145,0.03567,6e-06,0.022428,0.276758,0.035789,-0.298911,38.301529,0.976291,0.950043,95.317772,95.578621,1.370789,15360.0,1.154218,93.92337,93.947159,2.468493,1008.0,14995.835938,1024.0,1024.0,135.214371,499800,64.0,1999.3
542600,33600,11818.918,39.365059,26.77523,0.675314,0.02044,9.431917,9.431917,9.431917,9.431917,0.038215,5e-06,0.029785,0.036796,0.046264,-0.031704,38.811707,0.976308,1.104669,92.640099,92.460304,1.795581,15360.0,1.281717,91.335213,90.742874,2.78337,1008.0,14996.094727,1024.0,1024.0,226.620239,499600,64.0,1999.3
543400,33650,11832.626,32.833153,21.930908,0.587115,0.02044,8.030642,8.030642,8.030642,8.030642,0.025642,4e-06,-0.016142,0.134861,0.051557,-0.165028,39.313889,0.976305,1.09631,94.846199,96.091972,2.026925,15360.0,1.269382,92.586403,94.038879,2.690388,1008.0,14996.041016,1024.0,1024.0,154.424637,499400,64.0,1999.3
544200,33700,11846.425,52.922806,38.921379,0.714017,0.02044,10.71068,10.71068,10.71068,10.71068,0.042591,5e-06,0.022728,0.214481,0.04731,-0.205345,39.725533,0.976308,1.034485,95.980667,96.5522,1.879421,15360.0,1.426699,94.106499,94.82576,3.429872,1008.0,14996.097656,1024.0,1024.0,248.557587,499200,64.0,1999.3
545000,33750,11860.16,34.351082,22.407932,0.670086,0.02044,8.877102,8.877102,8.8766,8.8766,0.032012,4e-06,0.042757,-0.203162,0.048634,0.206345,40.172768,0.976316,1.056466,89.459984,89.325127,1.953745,15360.0,1.295291,88.440514,87.770866,2.750373,1008.0,14996.213867,1024.0,1024.0,143.253677,500000,64.0,1999.3
545800,33800,11873.863,40.902744,28.074802,0.673129,0.02044,9.758712,9.758712,9.758712,9.758712,0.035001,5e-06,-0.003095,0.407655,0.047181,-0.409676,40.887489,0.97631,1.048033,95.993088,96.537979,1.929122,15360.0,1.182837,94.218597,94.315529,2.2287,1008.0,14996.123047,1024.0,1024.0,153.105743,499800,64.0,1999.3
546600,33850,11887.58,37.187454,25.28233,0.704975,0.02044,8.822086,8.822086,8.821991,8.821991,0.036769,4e-06,-0.0028,0.016136,0.046266,0.006246,40.475632,0.976311,1.097509,90.006889,90.278076,1.872653,15360.0,1.269012,88.851875,88.441536,2.774779,1008.0,14996.136719,1024.0,1024.0,178.785507,499600,64.0,1999.3
547400,33900,11901.388,30.075649,19.820967,0.681752,0.02044,7.429414,7.429414,7.429414,7.429414,0.033078,4e-06,0.000103,-0.029558,0.045704,0.023171,40.469177,0.97632,1.028741,91.723396,92.271866,1.849594,15360.0,1.170972,90.008682,91.026176,2.475987,1008.0,14996.269531,1024.0,1024.0,191.56308,499400,64.0,1999.3
548200,33950,11915.201,38.892475,26.580959,0.618675,0.02044,9.302856,9.302856,9.302856,9.302856,0.028279,4e-06,0.007954,0.468078,0.040273,-0.45587,40.709732,0.976308,1.036456,98.108932,98.427483,1.639519,15360.0,1.316151,95.635422,94.825447,2.46452,1008.0,14996.091797,1024.0,1024.0,235.291473,499200,64.0,1999.3
549000,34000,11928.91,34.809788,22.870819,0.614583,0.02044,9.061552,9.061552,9.061552,9.061552,0.027109,4e-06,0.043752,-0.01247,0.038629,-0.012686,41.028557,0.976303,0.942197,90.060974,89.723198,1.584879,15360.0,1.167611,88.700233,88.522125,2.325007,1008.0,14996.020508,1024.0,1024.0,143.085907,500000,64.0,1999.3
549800,34050,11942.608,38.80098,26.731104,0.640963,0.02044,9.05374,9.05374,9.053605,9.053605,0.029016,4e-06,0.010746,-0.283434,0.053308,0.2842,41.196251,0.976304,1.047484,89.430832,89.429733,2.196086,15360.0,1.303768,87.879745,86.066177,3.082948,1008.0,14996.02832,1024.0,1024.0,189.852249,499800,64.0,1999.3
550600,34100,11982.803,32.193844,21.859148,0.662628,0.02044,7.740687,7.740687,7.740687,7.740687,0.033582,4e-06,0.025271,1.116589,0.030535,-1.100599,41.187859,0.976318,0.815164,95.917191,96.397614,1.257685,15360.0,0.988109,94.933449,95.688698,2.103458,1008.0,14996.236328,1024.0,1024.0,146.896011,499600,64.0,1999.3
551400,34150,11996.52,33.116375,22.256968,0.624583,0.02044,8.032787,8.032787,8.032787,8.032787,0.027127,4e-06,0.016914,0.284376,0.036489,-0.288061,41.654884,0.976312,0.962606,90.474861,90.911934,1.519964,15360.0,1.329337,88.950172,89.332298,2.622513,1008.0,14996.143555,1024.0,1024.0,160.44577,499400,64.0,1999.3
552200,34200,12010.306,41.580669,28.663465,0.677883,0.02044,9.789919,9.789919,9.789919,9.789919,0.035842,5e-06,0.001833,0.667002,0.050733,-0.642129,41.488998,0.976326,1.052268,92.812683,93.403267,2.104856,15360.0,1.319558,91.013985,90.778496,2.90191,1008.0,14996.370117,1024.0,1024.0,180.529068,499200,64.0,1999.3
553000,34250,12024.045,32.473965,21.575144,0.639672,0.02044,8.093244,8.093244,8.093149,8.093149,0.028489,4e-06,-0.004877,0.561999,0.047727,-0.560179,41.331795,0.976321,0.974918,94.453262,95.558105,1.972651,15360.0,1.220337,92.115105,93.385269,2.629884,1008.0,14996.287109,1024.0,1024.0,144.646286,500000,64.0,1999.3
